Fund,Fund Name,Dept,Department,Cost Center,CC Name,Account,Description, FY2012 Budget 
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060002,PWE - Permit Applications & CACD,501120,Termination Pay - Civilian," 30,000 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060002,PWE - Permit Applications & CACD,502010,FICA - Civilian," 131,562 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060002,PWE - Permit Applications & CACD,503010,Health Ins-Act Civilian," 282,802 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060002,PWE - Permit Applications & CACD,503015,Basic Life Insurance - Active Civilian," 1,011 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060002,PWE - Permit Applications & CACD,503050,Health/Life Insurance - Retiree Civilian," 18,200 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060002,PWE - Permit Applications & CACD,503060,Long Term Disability-Civilian," 3,460 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060002,PWE - Permit Applications & CACD,503090,Workers Compensation-Civilian-Admin," 8,139 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060002,PWE - Permit Applications & CACD,503100,Workers Compensation-Civilian-Claim," 8,100 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060002,PWE - Permit Applications & CACD,504030,Unemployment Claims - Administration," 1,376 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060002,PWE - Permit Applications & CACD,511040,Audiovisual Supplies, 300 
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060002,PWE - Permit Applications & CACD,511045,Computer Supplies," 18,000 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060002,PWE - Permit Applications & CACD,511050,Paper & Printing Supplies," 3,900 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060002,PWE - Permit Applications & CACD,511055,Publications & Printed Materials," 5,400 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060002,PWE - Permit Applications & CACD,511060,Postage," 17,000 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060002,PWE - Permit Applications & CACD,511070,Miscellaneous Office Supplies ," 6,000 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060002,PWE - Permit Applications & CACD,511150,Miscellaneous Parts & Supplies, 100 
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060002,PWE - Permit Applications & CACD,520109,Medical Dental & Laboratory Services, 200 
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060002,PWE - Permit Applications & CACD,520515,Print Shop Services," 48,800 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060002,PWE - Permit Applications & CACD,520765,Membership & Professional Fees," 2,600 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060002,PWE - Permit Applications & CACD,520805,Education & Training," 1,800 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060002,PWE - Permit Applications & CACD,520905,Travel - Training Related," 18,000 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060002,PWE - Permit Applications & CACD,521610,Voice Services," 4,100 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060002,PWE - Permit Applications & CACD,521715,Office Equipment Rental," 2,200 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060002,PWE - Permit Applications & CACD,522430,Miscellaneous Other Services & Charges," 2,900 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060002,PWE - Permit Applications & CACD,551015,Non-Capital Computer Equipment," 2,600 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060003,PWE - Construction Inspection,500010,Salary Base Pay - Civilian," 10,521,254 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060003,PWE - Construction Inspection,500060,Overtime - Civilian," 628,600 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060003,PWE - Construction Inspection,500090,Premium Pay - Civilian," 34,700 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060003,PWE - Construction Inspection,500110,Bilingual Pay - Civilian," 38,854 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060003,PWE - Construction Inspection,501070,Pension - Civilian," 1,892,529 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060003,PWE - Construction Inspection,501120,Termination Pay - Civilian," 200,000 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060003,PWE - Construction Inspection,502010,FICA - Civilian," 858,036 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060003,PWE - Construction Inspection,503010,Health Ins-Act Civilian," 1,800,792 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060003,PWE - Construction Inspection,503015,Basic Life Insurance - Active Civilian," 6,244 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060003,PWE - Construction Inspection,503050,Health/Life Insurance - Retiree Civilian," 261,400 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060003,PWE - Construction Inspection,503060,Long Term Disability-Civilian," 17,521 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060003,PWE - Construction Inspection,503090,Workers Compensation-Civilian-Admin," 41,217 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060003,PWE - Construction Inspection,504030,Unemployment Claims - Administration," 7,165 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060003,PWE - Construction Inspection,511025,Electrical Hardware & Parts, 700 
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060003,PWE - Construction Inspection,511040,Audiovisual Supplies," 4,400 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060003,PWE - Construction Inspection,511045,Computer Supplies," 28,600 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060003,PWE - Construction Inspection,511050,Paper & Printing Supplies," 9,000 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060003,PWE - Construction Inspection,511055,Publications & Printed Materials," 2,300 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060003,PWE - Construction Inspection,511060,Postage," 8,000 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060003,PWE - Construction Inspection,511070,Miscellaneous Office Supplies ," 12,400 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060003,PWE - Construction Inspection,511110,Fuel ," 315,000 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060003,PWE - Construction Inspection,511120,Clothing," 9,400 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060003,PWE - Construction Inspection,511145,Small Tools & Minor Equipment," 4,500 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060003,PWE - Construction Inspection,520109,Medical Dental & Laboratory Services," 1,500 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060003,PWE - Construction Inspection,520114,Miscellaneous Support Services," 136,100 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060003,PWE - Construction Inspection,520121,IT Application Svcs," 7,900 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060003,PWE - Construction Inspection,520123,Vehicle & Motor Equipment Services," 300,000 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060003,PWE - Construction Inspection,520515,Print Shop Services," 14,100 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060003,PWE - Construction Inspection,520765,Membership & Professional Fees," 5,100 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060003,PWE - Construction Inspection,520805,Education & Training," 27,200 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060003,PWE - Construction Inspection,520905,Travel - Training Related," 12,800 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060003,PWE - Construction Inspection,521610,Voice Services," 52,200 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060003,PWE - Construction Inspection,521620,Voice Equipment, 300 
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060003,PWE - Construction Inspection,521715,Office Equipment Rental," 9,200 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060003,PWE - Construction Inspection,521730,Parking Space Rental," 1,200 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060003,PWE - Construction Inspection,522430,Miscellaneous Other Services & Charges," 33,500 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060003,PWE - Construction Inspection,551015,Non-Capital Computer Equipment," 35,100 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060004,PWE - Office of the Building Official,500010,Salary Base Pay - Civilian," 658,039 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060004,PWE - Office of the Building Official,500110,Bilingual Pay - Civilian," 2,711 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060004,PWE - Office of the Building Official,501070,Pension - Civilian," 118,448 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060004,PWE - Office of the Building Official,502010,FICA - Civilian," 49,677 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060004,PWE - Office of the Building Official,503010,Health Ins-Act Civilian," 92,940 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060004,PWE - Office of the Building Official,503015,Basic Life Insurance - Active Civilian, 389 
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060004,PWE - Office of the Building Official,503050,Health/Life Insurance - Retiree Civilian," 31,400 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060004,PWE - Office of the Building Official,503060,Long Term Disability-Civilian," 1,233 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060004,PWE - Office of the Building Official,503090,Workers Compensation-Civilian-Admin," 2,900 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060004,PWE - Office of the Building Official,503100,Workers Compensation-Civilian-Claim," 2,000 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060004,PWE - Office of the Building Official,504030,Unemployment Claims - Administration, 571 
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060004,PWE - Office of the Building Official,511045,Computer Supplies," 11,600 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060004,PWE - Office of the Building Official,511050,Paper & Printing Supplies," 1,600 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060004,PWE - Office of the Building Official,511060,Postage, 100 
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060004,PWE - Office of the Building Official,511070,Miscellaneous Office Supplies ," 2,300 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060004,PWE - Office of the Building Official,511110,Fuel , 900 
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060004,PWE - Office of the Building Official,520102,Security Services," 268,600 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060004,PWE - Office of the Building Official,520109,Medical Dental & Laboratory Services, 100 
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060004,PWE - Office of the Building Official,520118,Refuse Disposal  ," 1,600 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060004,PWE - Office of the Building Official,520119,Computer Equipment/Software Maintenance," 3,500 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060004,PWE - Office of the Building Official,520121,IT Application Svcs, 600 
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060004,PWE - Office of the Building Official,520123,Vehicle & Motor Equipment Services," 2,000 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060004,PWE - Office of the Building Official,520515,Print Shop Services, 200 
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060004,PWE - Office of the Building Official,520705,Insurance Fees," 72,000 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060004,PWE - Office of the Building Official,520765,Membership & Professional Fees, 800 
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060004,PWE - Office of the Building Official,521305,Indirect Cost Recovery Payment," 1,753,300 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060004,PWE - Office of the Building Official,521505,Electricity," 219,300 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060004,PWE - Office of the Building Official,521510,Natural Gas," 3,200 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060004,PWE - Office of the Building Official,521605,Data Services," 45,000 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060004,PWE - Office of the Building Official,521610,Voice Services," 151,400 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060004,PWE - Office of the Building Official,521620,Voice Equipment," 1,100 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060004,PWE - Office of the Building Official,521625,Voice Labor," 1,000 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060004,PWE - Office of the Building Official,521715,Office Equipment Rental," 4,300 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060004,PWE - Office of the Building Official,521725,Other Rental," 1,100 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060004,PWE - Office of the Building Official,521730,Parking Space Rental, 600 
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060004,PWE - Office of the Building Official,522305,Freight Charges, 100 
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060004,PWE - Office of the Building Official,522430,Miscellaneous Other Services & Charges," 5,000 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060004,PWE - Office of the Building Official,522721,Interfund HR Client Services," 372,900 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060004,PWE - Office of the Building Official,522722,KRONOS Service Chargeback," 16,300 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060004,PWE - Office of the Building Official,522723,Drainage Fee Service Chargeback," 6,300 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060004,PWE - Office of the Building Official,532050,Trans to PIB Bonds Debt Service," 797,400 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060006,PWE - City Engineer's Office,500010,Salary Base Pay - Civilian," 3,147,884 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060006,PWE - City Engineer's Office,500030,Salary Part Time - Civilian," 41,055 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060006,PWE - City Engineer's Office,500060,Overtime - Civilian," 30,000 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060006,PWE - City Engineer's Office,500110,Bilingual Pay - Civilian," 3,614 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060006,PWE - City Engineer's Office,501070,Pension - Civilian," 566,617 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060006,PWE - City Engineer's Office,501120,Termination Pay - Civilian," 100,000 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060006,PWE - City Engineer's Office,502010,FICA - Civilian," 246,523 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060006,PWE - City Engineer's Office,503010,Health Ins-Act Civilian," 486,174 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060006,PWE - City Engineer's Office,503015,Basic Life Insurance - Active Civilian," 1,896 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060006,PWE - City Engineer's Office,503050,Health/Life Insurance - Retiree Civilian," 28,800 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060006,PWE - City Engineer's Office,503060,Long Term Disability-Civilian," 4,701 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060006,PWE - City Engineer's Office,503090,Workers Compensation-Civilian-Admin," 11,234 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060006,PWE - City Engineer's Office,503100,Workers Compensation-Civilian-Claim," 11,000 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060006,PWE - City Engineer's Office,504030,Unemployment Claims - Administration," 1,943 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060006,PWE - City Engineer's Office,511010,Chemical Gases & Special Fluids, 100 
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060006,PWE - City Engineer's Office,511015,Cleaning & Sanitary Supplies, 300 
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060006,PWE - City Engineer's Office,511025,Electrical Hardware & Parts, 100 
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060006,PWE - City Engineer's Office,511040,Audiovisual Supplies," 1,300 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060006,PWE - City Engineer's Office,511045,Computer Supplies," 20,000 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060006,PWE - City Engineer's Office,511050,Paper & Printing Supplies," 2,500 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060006,PWE - City Engineer's Office,511055,Publications & Printed Materials," 1,000 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060006,PWE - City Engineer's Office,511060,Postage," 3,500 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060006,PWE - City Engineer's Office,511070,Miscellaneous Office Supplies ," 12,000 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060006,PWE - City Engineer's Office,511090,Medical & Surgical Supplies, 600 
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060006,PWE - City Engineer's Office,511110,Fuel ," 37,000 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060006,PWE - City Engineer's Office,511120,Clothing," 1,500 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060006,PWE - City Engineer's Office,511145,Small Tools & Minor Equipment, 500 
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060006,PWE - City Engineer's Office,511150,Miscellaneous Parts & Supplies," 5,000 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060006,PWE - City Engineer's Office,520109,Medical Dental & Laboratory Services, 700 
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060006,PWE - City Engineer's Office,520115,Real Estate Lease/Office Rental," 200,000 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060006,PWE - City Engineer's Office,520121,IT Application Svcs," 1,100 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060006,PWE - City Engineer's Office,520123,Vehicle & Motor Equipment Services," 25,000 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060006,PWE - City Engineer's Office,520515,Print Shop Services," 3,000 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060006,PWE - City Engineer's Office,520520,Printing & Reproduction Services," 12,000 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060006,PWE - City Engineer's Office,520765,Membership & Professional Fees," 6,700 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060006,PWE - City Engineer's Office,520805,Education & Training," 5,400 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060006,PWE - City Engineer's Office,520905,Travel - Training Related," 3,600 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060006,PWE - City Engineer's Office,521610,Voice Services," 10,700 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060006,PWE - City Engineer's Office,521625,Voice Labor, 200 
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060006,PWE - City Engineer's Office,521715,Office Equipment Rental," 4,300 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060006,PWE - City Engineer's Office,521730,Parking Space Rental," 20,100 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060006,PWE - City Engineer's Office,522205,Metro Commuter Passes," 43,200 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060006,PWE - City Engineer's Office,522430,Miscellaneous Other Services & Charges," 10,500 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060011,PWE - Sign Administration,500010,Salary Base Pay - Civilian," 1,986,557 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060011,PWE - Sign Administration,500060,Overtime - Civilian," 80,000 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060011,PWE - Sign Administration,500110,Bilingual Pay - Civilian," 5,421 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060011,PWE - Sign Administration,501070,Pension - Civilian," 357,582 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060011,PWE - Sign Administration,501120,Termination Pay - Civilian," 59,000 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060011,PWE - Sign Administration,502010,FICA - Civilian," 158,500 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060011,PWE - Sign Administration,503010,Health Ins-Act Civilian," 448,824 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060011,PWE - Sign Administration,503015,Basic Life Insurance - Active Civilian," 1,170 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060011,PWE - Sign Administration,503050,Health/Life Insurance - Retiree Civilian," 51,000 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060011,PWE - Sign Administration,503060,Long Term Disability-Civilian," 3,740 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060011,PWE - Sign Administration,503090,Workers Compensation-Civilian-Admin," 8,800 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060011,PWE - Sign Administration,503100,Workers Compensation-Civilian-Claim, 600 
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060011,PWE - Sign Administration,504030,Unemployment Claims - Administration," 1,477 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060011,PWE - Sign Administration,511040,Audiovisual Supplies," 2,500 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060011,PWE - Sign Administration,511045,Computer Supplies," 7,000 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060011,PWE - Sign Administration,511050,Paper & Printing Supplies," 6,000 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060011,PWE - Sign Administration,511055,Publications & Printed Materials, 100 
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060011,PWE - Sign Administration,511060,Postage," 6,400 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060011,PWE - Sign Administration,511070,Miscellaneous Office Supplies ," 5,000 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060011,PWE - Sign Administration,511110,Fuel ," 60,000 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060011,PWE - Sign Administration,511120,Clothing," 2,500 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060011,PWE - Sign Administration,511145,Small Tools & Minor Equipment," 1,000 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060011,PWE - Sign Administration,511150,Miscellaneous Parts & Supplies, 500 
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060011,PWE - Sign Administration,520109,Medical Dental & Laboratory Services, 500 
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060011,PWE - Sign Administration,520114,Miscellaneous Support Services," 31,000 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060011,PWE - Sign Administration,520121,IT Application Svcs, 400 
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060011,PWE - Sign Administration,520123,Vehicle & Motor Equipment Services," 36,600 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060011,PWE - Sign Administration,520515,Print Shop Services," 7,000 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060011,PWE - Sign Administration,520520,Printing & Reproduction Services, 500 
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060011,PWE - Sign Administration,520910,Travel - Non-Training Related, 100 
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060011,PWE - Sign Administration,521605,Data Services," 4,700 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060011,PWE - Sign Administration,521610,Voice Services," 22,600 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060011,PWE - Sign Administration,521715,Office Equipment Rental," 2,200 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060011,PWE - Sign Administration,521730,Parking Space Rental, 300 
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060011,PWE - Sign Administration,522430,Miscellaneous Other Services & Charges, 500 
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060013,PWE - Multi-Family Habitability,500010,Salary Base Pay - Civilian," 694,406 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060013,PWE - Multi-Family Habitability,500060,Overtime - Civilian," 10,000 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060013,PWE - Multi-Family Habitability,500110,Bilingual Pay - Civilian," 2,711 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060013,PWE - Multi-Family Habitability,501070,Pension - Civilian," 124,994 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060013,PWE - Multi-Family Habitability,502010,FICA - Civilian," 54,093 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060013,PWE - Multi-Family Habitability,503010,Health Ins-Act Civilian," 117,857 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060013,PWE - Multi-Family Habitability,503015,Basic Life Insurance - Active Civilian, 414 
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060013,PWE - Multi-Family Habitability,503060,Long Term Disability-Civilian," 1,241 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060013,PWE - Multi-Family Habitability,503090,Workers Compensation-Civilian-Admin," 2,920 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060013,PWE - Multi-Family Habitability,504030,Unemployment Claims - Administration, 420 
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060013,PWE - Multi-Family Habitability,511040,Audiovisual Supplies, 600 
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060013,PWE - Multi-Family Habitability,511045,Computer Supplies," 6,200 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060013,PWE - Multi-Family Habitability,511050,Paper & Printing Supplies," 1,100 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060013,PWE - Multi-Family Habitability,511055,Publications & Printed Materials, 200 
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060013,PWE - Multi-Family Habitability,511060,Postage," 2,000 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060013,PWE - Multi-Family Habitability,511070,Miscellaneous Office Supplies ," 1,500 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060013,PWE - Multi-Family Habitability,511110,Fuel ," 12,000 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060013,PWE - Multi-Family Habitability,511120,Clothing, 500 
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060013,PWE - Multi-Family Habitability,511145,Small Tools & Minor Equipment, 100 
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060013,PWE - Multi-Family Habitability,520109,Medical Dental & Laboratory Services, 100 
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060013,PWE - Multi-Family Habitability,520114,Miscellaneous Support Services," 2,200 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060013,PWE - Multi-Family Habitability,520123,Vehicle & Motor Equipment Services," 5,000 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060013,PWE - Multi-Family Habitability,520515,Print Shop Services," 2,500 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060013,PWE - Multi-Family Habitability,520805,Education & Training, 300 
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060013,PWE - Multi-Family Habitability,521610,Voice Services," 8,500 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060014,PWE - Plan Review,500010,Salary Base Pay - Civilian," 3,608,556 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060014,PWE - Plan Review,500060,Overtime - Civilian," 350,000 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060014,PWE - Plan Review,500110,Bilingual Pay - Civilian," 10,843 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060014,PWE - Plan Review,501070,Pension - Civilian," 649,539 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060014,PWE - Plan Review,501120,Termination Pay - Civilian," 5,000 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060014,PWE - Plan Review,502010,FICA - Civilian," 303,659 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060014,PWE - Plan Review,503010,Health Ins-Act Civilian," 559,784 "
2301,Building Inspection Fund,2000,Public Works & Engineering,2000060014,PWE - Plan Review,503015,Basic Life Insurance - Active Civilian," 2,152 "
