Fund,Fund Name,Dept,Department,Cost Center,CC Name,Account,Description, FY2011 Budget 
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000050030,PWE - Capital Projects & Assets,521730,Parking Space Rental," 3,200 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000050030,PWE - Capital Projects & Assets,522205,Metro Commuter Passes," 10,900 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060007,PWE - Office of the City Engineer,500010,Salary Base Pay - Civilian," 741,911 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060007,PWE - Office of the City Engineer,500060,Overtime - Civilian," 10,000 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060007,PWE - Office of the City Engineer,500110,Bilingual Pay - Civilian," 2,711 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060007,PWE - Office of the City Engineer,501070,Pension - Civilian," 107,579 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060007,PWE - Office of the City Engineer,501120,Termination Pay - Civilian," 10,000 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060007,PWE - Office of the City Engineer,502010,FICA - Civilian," 56,862 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060007,PWE - Office of the City Engineer,503010,Health Ins-Act Civilian," 101,276 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060007,PWE - Office of the City Engineer,503015,Basic Life Insurance - Active Civilian, 435 
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060007,PWE - Office of the City Engineer,503050,Health/Life Insurance - Retiree Civilian," 10,181 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060007,PWE - Office of the City Engineer,503060,Long Term Disability-Civilian," 1,254 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060007,PWE - Office of the City Engineer,503090,Workers Compensation-Civilian-Admin," 3,096 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060007,PWE - Office of the City Engineer,503100,Workers Compensation-Civilian-Claim," 3,300 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060007,PWE - Office of the City Engineer,504020,Compensation Contingency," 11,946 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060007,PWE - Office of the City Engineer,504030,Unemployment Claims, 515 
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060007,PWE - Office of the City Engineer,511045,Computer Supplies," 9,000 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060007,PWE - Office of the City Engineer,511050,Paper & Printing Supplies," 8,000 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060007,PWE - Office of the City Engineer,511055,Publications & Printed Materials," 6,000 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060007,PWE - Office of the City Engineer,511060,Postage," 1,000 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060007,PWE - Office of the City Engineer,511070,Miscellaneous Office Supplies ," 10,500 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060007,PWE - Office of the City Engineer,511090,Medical & Surgical Supplies, 100 
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060007,PWE - Office of the City Engineer,511150,Miscellaneous Parts & Supplies, 200 
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060007,PWE - Office of the City Engineer,520100,Temporary Personnel Services," 10,000 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060007,PWE - Office of the City Engineer,520107,Computer Info/Contr," 30,000 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060007,PWE - Office of the City Engineer,520109,Medical Dental & Laboratory Services, 100 
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060007,PWE - Office of the City Engineer,520115,Real Estate Lease/Office Rental," 560,100 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060007,PWE - Office of the City Engineer,520119,Computer Equipment/Software Maintenance," 15,000 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060007,PWE - Office of the City Engineer,520121,IT Application Svcs, 500 
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060007,PWE - Office of the City Engineer,520122,Office Equipment Services, 500 
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060007,PWE - Office of the City Engineer,520510,Mail/Delivery Services, 100 
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060007,PWE - Office of the City Engineer,520515,Print Shop Services," 1,200 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060007,PWE - Office of the City Engineer,520520,Printing & Reproduction Services, 200 
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060007,PWE - Office of the City Engineer,520605,Advertising Services, 900 
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060007,PWE - Office of the City Engineer,520765,Membership & Professional Fees," 1,200 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060007,PWE - Office of the City Engineer,520805,Education & Training," 1,200 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060007,PWE - Office of the City Engineer,520905,Travel - Training Related," 1,000 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060007,PWE - Office of the City Engineer,520910,Travel - Non-Training Related, 500 
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060007,PWE - Office of the City Engineer,521405,Building Maintenance Services, 500 
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060007,PWE - Office of the City Engineer,521605,Data Services, 200 
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060007,PWE - Office of the City Engineer,521610,Voice Services," 11,400 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060007,PWE - Office of the City Engineer,521715,Office Equipment Rental," 86,100 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060007,PWE - Office of the City Engineer,521730,Parking Space Rental," 6,900 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060007,PWE - Office of the City Engineer,522205,Metro Commuter Passes," 9,100 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060007,PWE - Office of the City Engineer,522430,Miscellaneous Other Services & Charges, 100 
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060007,PWE - Office of the City Engineer,551015,Non-Capital Computer Equipment," 2,500 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060008,PWE - Planning,500010,Salary Base Pay - Civilian," 836,519 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060008,PWE - Planning,501070,Pension - Civilian," 121,299 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060008,PWE - Planning,502010,FICA - Civilian," 63,352 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060008,PWE - Planning,503010,Health Ins-Act Civilian," 91,260 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060008,PWE - Planning,503015,Basic Life Insurance - Active Civilian, 487 
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060008,PWE - Planning,503060,Long Term Disability-Civilian," 1,028 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060008,PWE - Planning,503090,Workers Compensation-Civilian-Admin," 2,538 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060008,PWE - Planning,504020,Compensation Contingency," 12,524 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060008,PWE - Planning,504030,Unemployment Claims, 420 
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060008,PWE - Planning,511040,Audiovisual Supplies, 500 
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060008,PWE - Planning,511045,Computer Supplies," 2,200 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060008,PWE - Planning,511050,Paper & Printing Supplies," 2,500 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060008,PWE - Planning,511055,Publications & Printed Materials," 1,000 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060008,PWE - Planning,511060,Postage, 500 
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060008,PWE - Planning,511070,Miscellaneous Office Supplies ," 3,500 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060008,PWE - Planning,511095,Small Technical & Scientific Equipment, 500 
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060008,PWE - Planning,511110,Fuel , 500 
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060008,PWE - Planning,520109,Medical Dental & Laboratory Services, 200 
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060008,PWE - Planning,520114,Miscellaneous Support Services," 25,000 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060008,PWE - Planning,520121,IT Application Svcs, 600 
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060008,PWE - Planning,520123,Vehicle & Motor Equipment Services," 1,500 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060008,PWE - Planning,520510,Mail/Delivery Services," 1,800 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060008,PWE - Planning,520515,Print Shop Services," 3,000 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060008,PWE - Planning,520520,Printing & Reproduction Services, 800 
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060008,PWE - Planning,520605,Advertising Services," 4,000 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060008,PWE - Planning,520765,Membership & Professional Fees," 2,500 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060008,PWE - Planning,520805,Education & Training," 2,500 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060008,PWE - Planning,520905,Travel - Training Related," 4,000 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060008,PWE - Planning,520910,Travel - Non-Training Related," 3,000 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060008,PWE - Planning,521605,Data Services," 1,600 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060008,PWE - Planning,521610,Voice Services," 6,500 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060008,PWE - Planning,521715,Office Equipment Rental," 2,100 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060008,PWE - Planning,521730,Parking Space Rental," 5,200 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060008,PWE - Planning,522205,Metro Commuter Passes," 9,100 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060008,PWE - Planning,551010,Non-Capital Office Furniture & Equipment," 2,500 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060008,PWE - Planning,551015,Non-Capital Computer Equipment," 5,000 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060010,PWE - Real Estate,500010,Salary Base Pay - Civilian," 2,396,683 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060010,PWE - Real Estate,500060,Overtime - Civilian," 10,000 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060010,PWE - Real Estate,500090,Premium Pay - Civilian," 11,294 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060010,PWE - Real Estate,501070,Pension - Civilian," 347,522 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060010,PWE - Real Estate,501120,Termination Pay - Civilian," 78,000 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060010,PWE - Real Estate,502010,FICA - Civilian," 184,160 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060010,PWE - Real Estate,503010,Health Ins-Act Civilian," 214,697 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060010,PWE - Real Estate,503015,Basic Life Insurance - Active Civilian," 1,427 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060010,PWE - Real Estate,503050,Health/Life Insurance - Retiree Civilian," 12,200 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060010,PWE - Real Estate,503060,Long Term Disability-Civilian," 3,251 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060010,PWE - Real Estate,503090,Workers Compensation-Civilian-Admin," 8,031 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060010,PWE - Real Estate,503100,Workers Compensation-Civilian-Claim, 700 
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060010,PWE - Real Estate,504020,Compensation Contingency," 34,892 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060010,PWE - Real Estate,504030,Unemployment Claims," 1,337 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060010,PWE - Real Estate,511040,Audiovisual Supplies," 1,100 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060010,PWE - Real Estate,511045,Computer Supplies," 14,800 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060010,PWE - Real Estate,511050,Paper & Printing Supplies," 4,600 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060010,PWE - Real Estate,511055,Publications & Printed Materials," 1,800 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060010,PWE - Real Estate,511060,Postage, 800 
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060010,PWE - Real Estate,511070,Miscellaneous Office Supplies ," 17,500 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060010,PWE - Real Estate,511110,Fuel ," 2,100 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060010,PWE - Real Estate,511150,Miscellaneous Parts & Supplies," 1,800 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060010,PWE - Real Estate,520100,Temporary Personnel Services," 55,000 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060010,PWE - Real Estate,520105,Accounting & Auditing Services," 19,600 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060010,PWE - Real Estate,520107,Computer Info/Contr," 70,000 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060010,PWE - Real Estate,520108,Information Resource Services," 17,600 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060010,PWE - Real Estate,520109,Medical Dental & Laboratory Services," 1,000 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060010,PWE - Real Estate,520114,Miscellaneous Support Services," 23,500 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060010,PWE - Real Estate,520119,Computer Equipment/Software Maintenance," 1,200 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060010,PWE - Real Estate,520121,IT Application Svcs, 600 
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060010,PWE - Real Estate,520122,Office Equipment Services," 1,600 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060010,PWE - Real Estate,520123,Vehicle & Motor Equipment Services," 15,500 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060010,PWE - Real Estate,520510,Mail/Delivery Services," 1,100 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060010,PWE - Real Estate,520515,Print Shop Services," 1,100 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060010,PWE - Real Estate,520520,Printing & Reproduction Services," 1,100 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060010,PWE - Real Estate,520605,Advertising Services," 1,300 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060010,PWE - Real Estate,520765,Membership & Professional Fees," 2,500 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060010,PWE - Real Estate,520805,Education & Training," 15,000 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060010,PWE - Real Estate,520905,Travel - Training Related," 5,200 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060010,PWE - Real Estate,520910,Travel - Non-Training Related," 3,100 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060010,PWE - Real Estate,521405,Building Maintenance Services," 15,000 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060010,PWE - Real Estate,521605,Data Services, 400 
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060010,PWE - Real Estate,521610,Voice Services," 6,400 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060010,PWE - Real Estate,521715,Office Equipment Rental," 20,600 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060010,PWE - Real Estate,521730,Parking Space Rental," 19,600 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060010,PWE - Real Estate,521905,Legal Services, 500 
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060010,PWE - Real Estate,522205,Metro Commuter Passes," 23,000 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060010,PWE - Real Estate,522430,Miscellaneous Other Services & Charges," 1,700 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060010,PWE - Real Estate,522765,Interfund Legal Services," 300,700 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000060010,PWE - Real Estate,551015,Non-Capital Computer Equipment," 8,000 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000070001,PWE - Administration,500010,Salary Base Pay - Civilian," 945,471 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000070001,PWE - Administration,500060,Overtime - Civilian," 1,000 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000070001,PWE - Administration,500110,Bilingual Pay - Civilian," 1,807 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000070001,PWE - Administration,501070,Pension - Civilian," 137,095 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000070001,PWE - Administration,501120,Termination Pay - Civilian," 17,700 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000070001,PWE - Administration,502010,FICA - Civilian," 72,541 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000070001,PWE - Administration,503010,Health Ins-Act Civilian," 152,169 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000070001,PWE - Administration,503015,Basic Life Insurance - Active Civilian, 560 
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000070001,PWE - Administration,503050,Health/Life Insurance - Retiree Civilian," 11,000 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000070001,PWE - Administration,503060,Long Term Disability-Civilian," 1,794 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000070001,PWE - Administration,503090,Workers Compensation-Civilian-Admin," 4,431 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000070001,PWE - Administration,503100,Workers Compensation-Civilian-Claim," 3,000 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000070001,PWE - Administration,504020,Compensation Contingency," 14,617 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000070001,PWE - Administration,504030,Unemployment Claims, 739 
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000070001,PWE - Administration,511015,Cleaning & Sanitary Supplies, 200 
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000070001,PWE - Administration,511025,Electrical Hardware & Parts, 200 
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000070001,PWE - Administration,511040,Audiovisual Supplies, 300 
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000070001,PWE - Administration,511045,Computer Supplies," 10,000 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000070001,PWE - Administration,511050,Paper & Printing Supplies," 2,500 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000070001,PWE - Administration,511055,Publications & Printed Materials," 1,500 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000070001,PWE - Administration,511060,Postage, 800 
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000070001,PWE - Administration,511070,Miscellaneous Office Supplies ," 7,000 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000070001,PWE - Administration,511110,Fuel ," 4,400 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000070001,PWE - Administration,511120,Clothing, 600 
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000070001,PWE - Administration,511125,Food Supplies, 800 
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000070001,PWE - Administration,511145,Small Tools & Minor Equipment, 500 
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000070001,PWE - Administration,511150,Miscellaneous Parts & Supplies," 1,000 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000070001,PWE - Administration,520109,Medical Dental & Laboratory Services, 200 
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000070001,PWE - Administration,520114,Miscellaneous Support Services," 2,000 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000070001,PWE - Administration,520115,Real Estate Lease/Office Rental," 908,000 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000070001,PWE - Administration,520121,IT Application Svcs," 10,000 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000070001,PWE - Administration,520123,Vehicle & Motor Equipment Services," 7,000 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000070001,PWE - Administration,520515,Print Shop Services, 500 
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000070001,PWE - Administration,520520,Printing & Reproduction Services," 4,000 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000070001,PWE - Administration,520765,Membership & Professional Fees," 1,300 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000070001,PWE - Administration,520805,Education & Training," 3,850 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000070001,PWE - Administration,520905,Travel - Training Related, 200 
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000070001,PWE - Administration,520910,Travel - Non-Training Related, 300 
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000070001,PWE - Administration,521605,Data Services," 3,200 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000070001,PWE - Administration,521610,Voice Services," 80,000 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000070001,PWE - Administration,521620,Voice Equipment, 200 
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000070001,PWE - Administration,521625,Voice Labor," 6,700 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000070001,PWE - Administration,521715,Office Equipment Rental," 4,000 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000070001,PWE - Administration,521730,Parking Space Rental," 8,000 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000070001,PWE - Administration,521905,Legal Services," 250,000 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000070001,PWE - Administration,522205,Metro Commuter Passes," 27,000 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000070001,PWE - Administration,522430,Miscellaneous Other Services & Charges," 2,000 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000070001,PWE - Administration,522765,Interfund Legal Services," 72,100 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000070001,PWE - Administration,522820,Interfund EB Cape Training," 1,000 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000070001,PWE - Administration,551010,Non-Capital Office Furniture & Equipment," 1,000 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000070002,PWE - Engineering,500010,Salary Base Pay - Civilian," 6,653,663 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000070002,PWE - Engineering,500060,Overtime - Civilian," 6,920 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000070002,PWE - Engineering,500110,Bilingual Pay - Civilian," 1,807 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000070002,PWE - Engineering,501070,Pension - Civilian," 964,788 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000070002,PWE - Engineering,501120,Termination Pay - Civilian," 250,000 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000070002,PWE - Engineering,502010,FICA - Civilian," 507,537 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000070002,PWE - Engineering,503010,Health Ins-Act Civilian," 771,133 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000070002,PWE - Engineering,503015,Basic Life Insurance - Active Civilian," 3,962 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000070002,PWE - Engineering,503050,Health/Life Insurance - Retiree Civilian," 20,000 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000070002,PWE - Engineering,503060,Long Term Disability-Civilian," 8,144 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000070002,PWE - Engineering,503090,Workers Compensation-Civilian-Admin," 20,118 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000070002,PWE - Engineering,503100,Workers Compensation-Civilian-Claim," 24,255 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000070002,PWE - Engineering,504020,Compensation Contingency," 98,507 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000070002,PWE - Engineering,504030,Unemployment Claims," 3,353 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000070002,PWE - Engineering,511015,Cleaning & Sanitary Supplies, 500 
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000070002,PWE - Engineering,511045,Computer Supplies," 16,500 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000070002,PWE - Engineering,511050,Paper & Printing Supplies," 11,000 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000070002,PWE - Engineering,511055,Publications & Printed Materials," 1,000 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000070002,PWE - Engineering,511060,Postage, 800 
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000070002,PWE - Engineering,511070,Miscellaneous Office Supplies ," 14,000 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000070002,PWE - Engineering,511110,Fuel ," 11,000 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000070002,PWE - Engineering,511115,Vehicle Repair & Maintenance Supplies, 500 
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000070002,PWE - Engineering,511120,Clothing," 1,000 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000070002,PWE - Engineering,511145,Small Tools & Minor Equipment, 500 
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000070002,PWE - Engineering,511150,Miscellaneous Parts & Supplies, 500 
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000070002,PWE - Engineering,520109,Medical Dental & Laboratory Services," 1,000 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000070002,PWE - Engineering,520119,Computer Equipment/Software Maintenance," 12,200 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000070002,PWE - Engineering,520122,Office Equipment Services," 2,000 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000070002,PWE - Engineering,520123,Vehicle & Motor Equipment Services," 15,000 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000070002,PWE - Engineering,520124,Other Equipment Services, 500 
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000070002,PWE - Engineering,520141,Engineering Services," 6,200 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000070002,PWE - Engineering,520515,Print Shop Services," 4,000 "
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000070002,PWE - Engineering,520520,Printing & Reproduction Services, 500 
1001,Project Cost Recovery Fund,2000,Public Works & Engineering,2000070002,PWE - Engineering,520765,Membership & Professional Fees," 16,100 "
