Fund,Fund Name,Dept,Department,Cost Center,CC Name,Account,Description, FY2010 Budget 
2200,Auto Dealers Fund,1000,Police Department,1000010072,HPD - Auto Dealers,503100,Workers Compensation-Civilian-Claim," 31,576 "
2200,Auto Dealers Fund,1000,Police Department,1000010072,HPD - Auto Dealers,503110,Workers Compensation-Classified-Claim," 9,924 "
2200,Auto Dealers Fund,1000,Police Department,1000010072,HPD - Auto Dealers,504030,Unemployment Claims, 280 
2200,Auto Dealers Fund,1000,Police Department,1000010072,HPD - Auto Dealers,511045,Computer Supplies," 20,000 "
2200,Auto Dealers Fund,1000,Police Department,1000010072,HPD - Auto Dealers,511060,Postage," 160,000 "
2200,Auto Dealers Fund,1000,Police Department,1000010072,HPD - Auto Dealers,511070,Miscellaneous Office Supplies ," 20,000 "
2200,Auto Dealers Fund,1000,Police Department,1000010072,HPD - Auto Dealers,511145,Small Tools & Minor Equipment," 1,000 "
2200,Auto Dealers Fund,1000,Police Department,1000010072,HPD - Auto Dealers,511150,Miscellaneous Parts & Supplies," 2,831 "
2200,Auto Dealers Fund,1000,Police Department,1000010072,HPD - Auto Dealers,520114,Miscellaneous Support Services," 2,300 "
2200,Auto Dealers Fund,1000,Police Department,1000010072,HPD - Auto Dealers,520121,IT Application Svcs," 1,800 "
2200,Auto Dealers Fund,1000,Police Department,1000010072,HPD - Auto Dealers,520605,Advertising Services," 30,000 "
2200,Auto Dealers Fund,1000,Police Department,1000010072,HPD - Auto Dealers,520905,Travel - Training Related," 5,000 "
2200,Auto Dealers Fund,1000,Police Department,1000010072,HPD - Auto Dealers,520910,Travel - Non-Training Related," 1,000 "
2200,Auto Dealers Fund,1000,Police Department,1000010072,HPD - Auto Dealers,521305,Indirect Cost Recovery Payment," 666,294 "
2200,Auto Dealers Fund,1000,Police Department,1000010072,HPD - Auto Dealers,521605,Data Services," 1,000 "
2200,Auto Dealers Fund,1000,Police Department,1000010072,HPD - Auto Dealers,521610,Voice Services," 1,000 "
2200,Auto Dealers Fund,1000,Police Department,1000010072,HPD - Auto Dealers,521705,Vehicle/Equipment Rental/Lease," 151,200 "
2200,Auto Dealers Fund,1000,Police Department,1000010072,HPD - Auto Dealers,521715,Office Equipment Rental," 25,000 "
2200,Auto Dealers Fund,1000,Police Department,1000010072,HPD - Auto Dealers,522205,Metro Commuter Passes, 702 
2200,Auto Dealers Fund,1000,Police Department,1000010072,HPD - Auto Dealers,522430,Miscellaneous Other Services & Charges," 1,000 "
2200,Auto Dealers Fund,1000,Police Department,1000010072,HPD - Auto Dealers,532005,Transfers to General Fund," 1,094,800 "
2201,Police Special Services,1000,Police Department,1000010002,HPD-Budget & Finance,500010,Salary Base Pay - Civilian," 123,113 "
2201,Police Special Services,1000,Police Department,1000010002,HPD-Budget & Finance,501070,Pension - Civilian," 18,099 "
2201,Police Special Services,1000,Police Department,1000010002,HPD-Budget & Finance,502010,FICA - Civilian," 9,419 "
2201,Police Special Services,1000,Police Department,1000010002,HPD-Budget & Finance,503010,Health Ins-Act Civilian," 15,695 "
2201,Police Special Services,1000,Police Department,1000010002,HPD-Budget & Finance,503015,Basic Life Insurance - Active Civilian, 73 
2201,Police Special Services,1000,Police Department,1000010002,HPD-Budget & Finance,503060,Long Term Disability-Civilian, 255 
2201,Police Special Services,1000,Police Department,1000010002,HPD-Budget & Finance,503090,Workers Compensation-Civilian-Admin, 630 
2201,Police Special Services,1000,Police Department,1000010002,HPD-Budget & Finance,503100,Workers Compensation-Civilian-Claim, 514 
2201,Police Special Services,1000,Police Department,1000010002,HPD-Budget & Finance,504030,Unemployment Claims, 105 
2201,Police Special Services,1000,Police Department,1000010002,HPD-Budget & Finance,520815,Tuition Reimbursement," 40,000 "
2201,Police Special Services,1000,Police Department,1000010010,HPD-Internal Invest. Command,511150,Miscellaneous Parts & Supplies," 8,553 "
2201,Police Special Services,1000,Police Department,1000010016,HPD-Training Academy,500070,Overtime - Classified," 6,000 "
2201,Police Special Services,1000,Police Department,1000010017,HPD- Cadets,520805,Education & Training," 300,000 "
2201,Police Special Services,1000,Police Department,1000010017,HPD- Cadets,520905,Travel - Training Related," 33,818 "
2201,Police Special Services,1000,Police Department,1000010017,HPD- Cadets,522430,Miscellaneous Other Services & Charges," 5,700 "
2201,Police Special Services,1000,Police Department,1000010019,HPD-Patrol Operation,500070,Overtime - Classified," 5,368,000 "
2201,Police Special Services,1000,Police Department,1000010019,HPD-Patrol Operation,511070,Miscellaneous Office Supplies ," 3,000 "
2201,Police Special Services,1000,Police Department,1000010019,HPD-Patrol Operation,511150,Miscellaneous Parts & Supplies," 5,000 "
2201,Police Special Services,1000,Police Department,1000010022,HPD- IAH Airport Patrol,500070,Overtime - Classified," 300,000 "
2201,Police Special Services,1000,Police Department,1000010023,HPD- HOU Airport Patrol,500070,Overtime - Classified," 200,000 "
2201,Police Special Services,1000,Police Department,1000010027,HPD-North Patrol,500070,Overtime - Classified," 225,000 "
2201,Police Special Services,1000,Police Department,1000010043,HPD - Robbery,500070,Overtime - Classified," 33,000 "
2201,Police Special Services,1000,Police Department,1000010044,HPD - Auto Theft,500070,Overtime - Classified," 16,328 "
2201,Police Special Services,1000,Police Department,1000010046,HPD - Burglary & Theft,500070,Overtime - Classified," 49,160 "
2201,Police Special Services,1000,Police Department,1000010046,HPD - Burglary & Theft,511150,Miscellaneous Parts & Supplies," 20,000 "
2201,Police Special Services,1000,Police Department,1000010046,HPD - Burglary & Theft,520605,Advertising Services," 12,000 "
2201,Police Special Services,1000,Police Department,1000010046,HPD - Burglary & Theft,521705,Vehicle/Equipment Rental/Lease," 14,160 "
2201,Police Special Services,1000,Police Department,1000010047,HPD- Juvenile,500070,Overtime - Classified," 30,000 "
2201,Police Special Services,1000,Police Department,1000010049,HPD - Major Offenders,500070,Overtime - Classified," 131,000 "
2201,Police Special Services,1000,Police Department,1000010051,HPD- Vice,500070,Overtime - Classified," 32,000 "
2201,Police Special Services,1000,Police Department,1000010051,HPD- Vice,511150,Miscellaneous Parts & Supplies," 200,000 "
2201,Police Special Services,1000,Police Department,1000010051,HPD- Vice,522430,Miscellaneous Other Services & Charges," 123,782 "
2201,Police Special Services,1000,Police Department,1000010052,HPD-Criminal Intelligence,500070,Overtime - Classified," 179,615 "
2201,Police Special Services,1000,Police Department,1000010052,HPD-Criminal Intelligence,521705,Vehicle/Equipment Rental/Lease," 29,400 "
2201,Police Special Services,1000,Police Department,1000010053,HPD-Narcotics,500070,Overtime - Classified," 250,000 "
2201,Police Special Services,1000,Police Department,1000010053,HPD-Narcotics,511040,Audiovisual Supplies," 22,987 "
2201,Police Special Services,1000,Police Department,1000010053,HPD-Narcotics,511120,Clothing," 10,000 "
2201,Police Special Services,1000,Police Department,1000010053,HPD-Narcotics,521705,Vehicle/Equipment Rental/Lease," 7,560 "
2201,Police Special Services,1000,Police Department,1000010053,HPD-Narcotics,560220,Vehicles," 74,000 "
2201,Police Special Services,1000,Police Department,1000010054,HPD-Gangs,500070,Overtime - Classified," 150,000 "
2201,Police Special Services,1000,Police Department,1000010062,HPD-Fleet Management,500090,Premium Pay - Civilian," 200,000 "
2201,Police Special Services,1000,Police Department,1000010062,HPD-Fleet Management,511115,Vehicle Repair & Maintenance Supplies," 250,000 "
2201,Police Special Services,1000,Police Department,1000010062,HPD-Fleet Management,520123,Vehicle & Motor Equipment Services," 100,000 "
2201,Police Special Services,1000,Police Department,1000010069,HPD - Special Operations,500070,Overtime - Classified," 345,000 "
2201,Police Special Services,1000,Police Department,1000010070,HPD - Tactical Operation,500070,Overtime - Classified," 24,000 "
2201,Police Special Services,1000,Police Department,1000010074,HPD-Fleet Vehicle Recovery,511110,Fuel ," 1,100,000 "
2201,Police Special Services,1000,Police Department,1000010074,HPD-Fleet Vehicle Recovery,511115,Vehicle Repair & Maintenance Supplies," 100,000 "
2201,Police Special Services,1000,Police Department,1000010075,HPD-Mobility Initiative,511110,Fuel ," 1,017,441 "
2201,Police Special Services,1000,Police Department,1000010075,HPD-Mobility Initiative,521905,Legal Services," 150,000 "
2201,Police Special Services,1000,Police Department,1000010075,HPD-Mobility Initiative,532025,Transfers to Special Revenues," 600,000 "
2201,Police Special Services,1000,Police Department,1000010076,HPD-Safe Clear,500010,Salary Base Pay - Civilian," 50,556 "
2201,Police Special Services,1000,Police Department,1000010076,HPD-Safe Clear,500020,Salary Base Pay - Classified," 861,981 "
2201,Police Special Services,1000,Police Department,1000010076,HPD-Safe Clear,500070,Overtime - Classified," 300,000 "
2201,Police Special Services,1000,Police Department,1000010076,HPD-Safe Clear,501070,Pension - Civilian," 7,431 "
2201,Police Special Services,1000,Police Department,1000010076,HPD-Safe Clear,501090,Pension - Police," 116,099 "
2201,Police Special Services,1000,Police Department,1000010076,HPD-Safe Clear,502010,FICA - Civilian," 3,867 "
2201,Police Special Services,1000,Police Department,1000010076,HPD-Safe Clear,502020,FICA - Classified," 7,399 "
2201,Police Special Services,1000,Police Department,1000010076,HPD-Safe Clear,503010,Health Ins-Act Civilian," 18,666 "
2201,Police Special Services,1000,Police Department,1000010076,HPD-Safe Clear,503015,Basic Life Insurance - Active Civilian, 29 
2201,Police Special Services,1000,Police Department,1000010076,HPD-Safe Clear,503020,Health Ins.Act-Classified," 128,906 "
2201,Police Special Services,1000,Police Department,1000010076,HPD-Safe Clear,503025,Basic Life Insurance - Active Classified, 508 
2201,Police Special Services,1000,Police Department,1000010076,HPD-Safe Clear,503060,Long Term Disability-Civilian, 170 
2201,Police Special Services,1000,Police Department,1000010076,HPD-Safe Clear,503080,Workers Compensation-Classified-Admin," 2,940 "
2201,Police Special Services,1000,Police Department,1000010076,HPD-Safe Clear,503090,Workers Compensation-Civilian-Admin, 420 
2201,Police Special Services,1000,Police Department,1000010076,HPD-Safe Clear,504030,Unemployment Claims, 70 
2201,Police Special Services,1000,Police Department,1000010076,HPD-Safe Clear,520115,Real Estate Lease/Office Rental," 27,000 "
2201,Police Special Services,1000,Police Department,1000010076,HPD-Safe Clear,520123,Vehicle & Motor Equipment Services," 3,549,839 "
2201,Police Special Services,1000,Police Department,1000010076,HPD-Safe Clear,521905,Legal Services," 50,000 "
2201,Police Special Services,1000,Police Department,1000010078,HPD-Special Events,520755,Contingency," 700,000 "
2201,Police Special Services,1000,Police Department,1000010084,HPD - Air Support,500010,Salary Base Pay - Civilian," 729,348 "
2201,Police Special Services,1000,Police Department,1000010084,HPD - Air Support,500090,Premium Pay - Civilian," 88,888 "
2201,Police Special Services,1000,Police Department,1000010084,HPD - Air Support,501070,Pension - Civilian," 107,210 "
2201,Police Special Services,1000,Police Department,1000010084,HPD - Air Support,502010,FICA - Civilian," 55,797 "
2201,Police Special Services,1000,Police Department,1000010084,HPD - Air Support,503010,Health Ins-Act Civilian," 126,564 "
2201,Police Special Services,1000,Police Department,1000010084,HPD - Air Support,503015,Basic Life Insurance - Active Civilian, 440 
2201,Police Special Services,1000,Police Department,1000010084,HPD - Air Support,503060,Long Term Disability-Civilian," 1,700 "
2201,Police Special Services,1000,Police Department,1000010084,HPD - Air Support,503090,Workers Compensation-Civilian-Admin," 4,200 "
2201,Police Special Services,1000,Police Department,1000010084,HPD - Air Support,504030,Unemployment Claims, 700 
2201,Police Special Services,1000,Police Department,1000010084,HPD - Air Support,511115,Vehicle Repair & Maintenance Supplies," 839,000 "
2201,Police Special Services,1000,Police Department,1000010084,HPD - Air Support,520805,Education & Training," 361,000 "
2201,Police Special Services,1000,Police Department,1000010091,HPD - Alarm Ordinance,500020,Salary Base Pay - Classified," 3,952,000 "
2201,Police Special Services,1000,Police Department,1000010091,HPD - Alarm Ordinance,500070,Overtime - Classified," 3,048,000 "
2202,Asset Forfeiture Fund - Treasury,1000,Police Department,1000010002,HPD-Budget & Finance,511115,Vehicle Repair & Maintenance Supplies," 50,000 "
2202,Asset Forfeiture Fund - Treasury,1000,Police Department,1000010002,HPD-Budget & Finance,511120,Clothing," 50,000 "
2202,Asset Forfeiture Fund - Treasury,1000,Police Department,1000010002,HPD-Budget & Finance,511150,Miscellaneous Parts & Supplies," 50,000 "
2202,Asset Forfeiture Fund - Treasury,1000,Police Department,1000010002,HPD-Budget & Finance,520105,Accounting & Auditing Services," 7,000 "
2202,Asset Forfeiture Fund - Treasury,1000,Police Department,1000010002,HPD-Budget & Finance,520124,Other Equipment Services," 50,000 "
2202,Asset Forfeiture Fund - Treasury,1000,Police Department,1000010053,HPD-Narcotics,500070,Overtime - Classified," 815,000 "
2202,Asset Forfeiture Fund - Treasury,1000,Police Department,1000010053,HPD-Narcotics,511040,Audiovisual Supplies," 18,000 "
2202,Asset Forfeiture Fund - Treasury,1000,Police Department,1000010053,HPD-Narcotics,511045,Computer Supplies," 6,000 "
2202,Asset Forfeiture Fund - Treasury,1000,Police Department,1000010053,HPD-Narcotics,511055,Publications & Printed Materials," 2,100 "
2202,Asset Forfeiture Fund - Treasury,1000,Police Department,1000010053,HPD-Narcotics,511090,Medical & Surgical Supplies," 3,000 "
2202,Asset Forfeiture Fund - Treasury,1000,Police Department,1000010053,HPD-Narcotics,511100,Veterinary & Animal Supplies," 7,500 "
2202,Asset Forfeiture Fund - Treasury,1000,Police Department,1000010053,HPD-Narcotics,511105,Trained Police Animals," 8,000 "
2202,Asset Forfeiture Fund - Treasury,1000,Police Department,1000010053,HPD-Narcotics,511120,Clothing," 55,000 "
2202,Asset Forfeiture Fund - Treasury,1000,Police Department,1000010053,HPD-Narcotics,511130,Weapons Munitions & Supplies," 40,000 "
2202,Asset Forfeiture Fund - Treasury,1000,Police Department,1000010053,HPD-Narcotics,511145,Small Tools & Minor Equipment," 9,000 "
2202,Asset Forfeiture Fund - Treasury,1000,Police Department,1000010053,HPD-Narcotics,511150,Miscellaneous Parts & Supplies," 18,000 "
2202,Asset Forfeiture Fund - Treasury,1000,Police Department,1000010053,HPD-Narcotics,520114,Miscellaneous Support Services," 10,900 "
2202,Asset Forfeiture Fund - Treasury,1000,Police Department,1000010053,HPD-Narcotics,520120,Communications Equipment Services ," 8,000 "
2202,Asset Forfeiture Fund - Treasury,1000,Police Department,1000010053,HPD-Narcotics,520145,Criminal Intelligence Services," 300,000 "
2202,Asset Forfeiture Fund - Treasury,1000,Police Department,1000010053,HPD-Narcotics,520805,Education & Training," 4,000 "
2202,Asset Forfeiture Fund - Treasury,1000,Police Department,1000010053,HPD-Narcotics,520905,Travel - Training Related," 10,000 "
2202,Asset Forfeiture Fund - Treasury,1000,Police Department,1000010053,HPD-Narcotics,521610,Voice Services," 65,000 "
2202,Asset Forfeiture Fund - Treasury,1000,Police Department,1000010053,HPD-Narcotics,521705,Vehicle/Equipment Rental/Lease," 175,000 "
2202,Asset Forfeiture Fund - Treasury,1000,Police Department,1000010053,HPD-Narcotics,522305,Freight Charges, 500 
2202,Asset Forfeiture Fund - Treasury,1000,Police Department,1000010053,HPD-Narcotics,551015,Non-Capital Computer Equipment," 5,000 "
2202,Asset Forfeiture Fund - Treasury,1000,Police Department,1000010053,HPD-Narcotics,551020,Non-Capital Communication Equipment," 5,000 "
2202,Asset Forfeiture Fund - Treasury,1000,Police Department,1000010053,HPD-Narcotics,551040,Non-Capital Other," 5,000 "
2203,Asset Forfeiture Fund - Justice,1000,Police Department,1000010001,HPD-Chief of Police,500070,Overtime - Classified," 266,000 "
2203,Asset Forfeiture Fund - Justice,1000,Police Department,1000010002,HPD-Budget & Finance,520107,Computer Info/Contr," 225,000 "
2203,Asset Forfeiture Fund - Justice,1000,Police Department,1000010002,HPD-Budget & Finance,522430,Miscellaneous Other Services & Charges," 55,000 "
2203,Asset Forfeiture Fund - Justice,1000,Police Department,1000010004,HPD-Public Affairs,520605,Advertising Services," 360,000 "
2203,Asset Forfeiture Fund - Justice,1000,Police Department,1000010004,HPD-Public Affairs,522430,Miscellaneous Other Services & Charges," 35,000 "
2203,Asset Forfeiture Fund - Justice,1000,Police Department,1000010009,HPD-Inspector General,521705,Vehicle/Equipment Rental/Lease," 60,000 "
2203,Asset Forfeiture Fund - Justice,1000,Police Department,1000010012,HPD - Internal Affairs,521705,Vehicle/Equipment Rental/Lease," 42,000 "
2203,Asset Forfeiture Fund - Justice,1000,Police Department,1000010041,HPD- Investigative Ops,520145,Criminal Intelligence Services," 75,000 "
2203,Asset Forfeiture Fund - Justice,1000,Police Department,1000010052,HPD-Criminal Intelligence,511045,Computer Supplies," 140,000 "
2203,Asset Forfeiture Fund - Justice,1000,Police Department,1000010052,HPD-Criminal Intelligence,551015,Non-Capital Computer Equipment," 140,000 "
2203,Asset Forfeiture Fund - Justice,1000,Police Department,1000010052,HPD-Criminal Intelligence,551040,Non-Capital Other," 30,000 "
2203,Asset Forfeiture Fund - Justice,1000,Police Department,1000010054,HPD-Gangs,520805,Education & Training," 6,000 "
2203,Asset Forfeiture Fund - Justice,1000,Police Department,1000010054,HPD-Gangs,520910,Travel - Non-Training Related," 9,000 "
2203,Asset Forfeiture Fund - Justice,1000,Police Department,1000010054,HPD-Gangs,551015,Non-Capital Computer Equipment," 10,000 "
2203,Asset Forfeiture Fund - Justice,1000,Police Department,1000010056,HPD-Crime Lab,560210,Furniture Fixtures and Equipment," 100,000 "
2203,Asset Forfeiture Fund - Justice,1000,Police Department,1000010057,HPD - Technology Services,511045,Computer Supplies," 20,000 "
2203,Asset Forfeiture Fund - Justice,1000,Police Department,1000010057,HPD - Technology Services,520107,Computer Info/Contr," 500,000 "
2203,Asset Forfeiture Fund - Justice,1000,Police Department,1000010060,HPD-Communication Mgmt.,511025,Electrical Hardware & Parts," 14,000 "
2203,Asset Forfeiture Fund - Justice,1000,Police Department,1000010060,HPD-Communication Mgmt.,520120,Communications Equipment Services ," 300,000 "
2203,Asset Forfeiture Fund - Justice,1000,Police Department,1000010060,HPD-Communication Mgmt.,551020,Non-Capital Communication Equipment," 75,000 "
2203,Asset Forfeiture Fund - Justice,1000,Police Department,1000010062,HPD-Fleet Management,511115,Vehicle Repair & Maintenance Supplies," 300,000 "
2203,Asset Forfeiture Fund - Justice,1000,Police Department,1000010062,HPD-Fleet Management,520123,Vehicle & Motor Equipment Services," 50,000 "
2203,Asset Forfeiture Fund - Justice,1000,Police Department,1000010064,HPD-Property & Supply,511120,Clothing," 150,000 "
2203,Asset Forfeiture Fund - Justice,1000,Police Department,1000010069,HPD - Special Operations,500070,Overtime - Classified," 500,000 "
2203,Asset Forfeiture Fund - Justice,1000,Police Department,1000010069,HPD - Special Operations,511150,Miscellaneous Parts & Supplies," 8,000 "
2203,Asset Forfeiture Fund - Justice,1000,Police Department,1000010078,HPD-Special Events,500070,Overtime - Classified," 983,994 "
2204,Asset Forfeiture Fund - State,1000,Police Department,1000010002,HPD-Budget & Finance,520100,Temporary Personnel Services," 387,000 "
2204,Asset Forfeiture Fund - State,1000,Police Department,1000010002,HPD-Budget & Finance,521705,Vehicle/Equipment Rental/Lease," 40,000 "
2204,Asset Forfeiture Fund - State,1000,Police Department,1000010002,HPD-Budget & Finance,522430,Miscellaneous Other Services & Charges," 120,000 "
2204,Asset Forfeiture Fund - State,1000,Police Department,1000010002,HPD-Budget & Finance,532120,Transfer to Fleet/Eq," 1,297,006 "
2204,Asset Forfeiture Fund - State,1000,Police Department,1000010016,HPD-Training Academy,511130,Weapons Munitions & Supplies," 725,000 "
2205,Houston Emergency Center,1500,Houston Emergency Center,1500010001,HEC-Director,500010,Salary Base Pay - Civilian," 342,043 "
2205,Houston Emergency Center,1500,Houston Emergency Center,1500010001,HEC-Director,500040,Salary Assignment Pay - Classified," 1,000 "
2205,Houston Emergency Center,1500,Houston Emergency Center,1500010001,HEC-Director,500060,Overtime - Civilian," 1,275 "
2205,Houston Emergency Center,1500,Houston Emergency Center,1500010001,HEC-Director,501070,Pension - Civilian," 50,281 "
2205,Houston Emergency Center,1500,Houston Emergency Center,1500010001,HEC-Director,501160,Vehicle Allowance - Civilian," 3,500 "
2205,Houston Emergency Center,1500,Houston Emergency Center,1500010001,HEC-Director,502010,FICA - Civilian," 24,965 "
2205,Houston Emergency Center,1500,Houston Emergency Center,1500010001,HEC-Director,503010,Health Ins-Act Civilian," 46,333 "
2205,Houston Emergency Center,1500,Houston Emergency Center,1500010001,HEC-Director,503015,Basic Life Insurance - Active Civilian, 196 
2205,Houston Emergency Center,1500,Houston Emergency Center,1500010001,HEC-Director,503060,Long Term Disability-Civilian, 417 
2205,Houston Emergency Center,1500,Houston Emergency Center,1500010001,HEC-Director,503090,Workers Compensation-Civilian-Admin," 1,029 "
2205,Houston Emergency Center,1500,Houston Emergency Center,1500010001,HEC-Director,504020,Compensation Contingency," 15,177 "
2205,Houston Emergency Center,1500,Houston Emergency Center,1500010001,HEC-Director,504030,Unemployment Claims, 172 
2205,Houston Emergency Center,1500,Houston Emergency Center,1500010001,HEC-Director,511045,Computer Supplies," 2,500 "
2205,Houston Emergency Center,1500,Houston Emergency Center,1500010001,HEC-Director,511050,Paper & Printing Supplies, 500 
2205,Houston Emergency Center,1500,Houston Emergency Center,1500010001,HEC-Director,511070,Miscellaneous Office Supplies ," 3,000 "
2205,Houston Emergency Center,1500,Houston Emergency Center,1500010001,HEC-Director,511125,Food Supplies, 700 
2205,Houston Emergency Center,1500,Houston Emergency Center,1500010001,HEC-Director,511150,Miscellaneous Parts & Supplies, 150 
2205,Houston Emergency Center,1500,Houston Emergency Center,1500010001,HEC-Director,520705,Insurance Fees," 108,040 "
2205,Houston Emergency Center,1500,Houston Emergency Center,1500010001,HEC-Director,520765,Membership & Professional Fees," 1,000 "
2205,Houston Emergency Center,1500,Houston Emergency Center,1500010001,HEC-Director,520805,Education & Training," 1,500 "
2205,Houston Emergency Center,1500,Houston Emergency Center,1500010001,HEC-Director,520905,Travel - Training Related," 4,140 "
2205,Houston Emergency Center,1500,Houston Emergency Center,1500010001,HEC-Director,520910,Travel - Non-Training Related," 3,000 "
2205,Houston Emergency Center,1500,Houston Emergency Center,1500010001,HEC-Director,521610,Voice Services," 1,000 "
2205,Houston Emergency Center,1500,Houston Emergency Center,1500010001,HEC-Director,521725,Other Rental," 4,977 "
2205,Houston Emergency Center,1500,Houston Emergency Center,1500020001,HEC-IT,500010,Salary Base Pay - Civilian," 2,211,739 "
2205,Houston Emergency Center,1500,Houston Emergency Center,1500020001,HEC-IT,500060,Overtime - Civilian," 20,000 "
2205,Houston Emergency Center,1500,Houston Emergency Center,1500020001,HEC-IT,501070,Pension - Civilian," 325,123 "
2205,Houston Emergency Center,1500,Houston Emergency Center,1500020001,HEC-IT,501120,Termination Pay - Civilian," 60,000 "
2205,Houston Emergency Center,1500,Houston Emergency Center,1500020001,HEC-IT,501160,Vehicle Allowance - Civilian," 3,500 "
2205,Houston Emergency Center,1500,Houston Emergency Center,1500020001,HEC-IT,502010,FICA - Civilian," 168,720 "
2205,Houston Emergency Center,1500,Houston Emergency Center,1500020001,HEC-IT,503010,Health Ins-Act Civilian," 190,352 "
2205,Houston Emergency Center,1500,Houston Emergency Center,1500020001,HEC-IT,503015,Basic Life Insurance - Active Civilian," 1,278 "
2205,Houston Emergency Center,1500,Houston Emergency Center,1500020001,HEC-IT,503050,Health/Life Insurance - Retiree Civilian," 11,000 "
2205,Houston Emergency Center,1500,Houston Emergency Center,1500020001,HEC-IT,503060,Long Term Disability-Civilian," 2,669 "
2205,Houston Emergency Center,1500,Houston Emergency Center,1500020001,HEC-IT,503090,Workers Compensation-Civilian-Admin," 6,594 "
2205,Houston Emergency Center,1500,Houston Emergency Center,1500020001,HEC-IT,504020,Compensation Contingency," 34,441 "
2205,Houston Emergency Center,1500,Houston Emergency Center,1500020001,HEC-IT,504030,Unemployment Claims," 1,099 "
2205,Houston Emergency Center,1500,Houston Emergency Center,1500020001,HEC-IT,511025,Electrical Hardware & Parts," 11,000 "
2205,Houston Emergency Center,1500,Houston Emergency Center,1500020001,HEC-IT,511040,Audiovisual Supplies," 43,000 "
2205,Houston Emergency Center,1500,Houston Emergency Center,1500020001,HEC-IT,511045,Computer Supplies," 336,730 "
2205,Houston Emergency Center,1500,Houston Emergency Center,1500020001,HEC-IT,511050,Paper & Printing Supplies," 3,000 "
2205,Houston Emergency Center,1500,Houston Emergency Center,1500020001,HEC-IT,511055,Publications & Printed Materials," 8,000 "
2205,Houston Emergency Center,1500,Houston Emergency Center,1500020001,HEC-IT,511060,Postage, 500 
2205,Houston Emergency Center,1500,Houston Emergency Center,1500020001,HEC-IT,511070,Miscellaneous Office Supplies ," 30,000 "
2205,Houston Emergency Center,1500,Houston Emergency Center,1500020001,HEC-IT,511110,Fuel ," 20,000 "
2205,Houston Emergency Center,1500,Houston Emergency Center,1500020001,HEC-IT,511115,Vehicle Repair & Maintenance Supplies," 20,000 "
2205,Houston Emergency Center,1500,Houston Emergency Center,1500020001,HEC-IT,511120,Clothing," 4,000 "
2205,Houston Emergency Center,1500,Houston Emergency Center,1500020001,HEC-IT,511145,Small Tools & Minor Equipment," 30,000 "
2205,Houston Emergency Center,1500,Houston Emergency Center,1500020001,HEC-IT,511150,Miscellaneous Parts & Supplies," 40,000 "
2205,Houston Emergency Center,1500,Houston Emergency Center,1500020001,HEC-IT,520100,Temporary Personnel Services," 152,000 "
2205,Houston Emergency Center,1500,Houston Emergency Center,1500020001,HEC-IT,520110,Management Consulting Services," 10,000 "
2205,Houston Emergency Center,1500,Houston Emergency Center,1500020001,HEC-IT,520119,Computer Equipment/Software Maintenance," 2,172,142 "
2205,Houston Emergency Center,1500,Houston Emergency Center,1500020001,HEC-IT,520120,Communications Equipment Services ," 30,000 "
2205,Houston Emergency Center,1500,Houston Emergency Center,1500020001,HEC-IT,520121,IT Application Svcs," 5,000 "
2205,Houston Emergency Center,1500,Houston Emergency Center,1500020001,HEC-IT,520122,Office Equipment Services," 20,000 "
2205,Houston Emergency Center,1500,Houston Emergency Center,1500020001,HEC-IT,520123,Vehicle & Motor Equipment Services," 1,000 "
2205,Houston Emergency Center,1500,Houston Emergency Center,1500020001,HEC-IT,520128,Other Construction Work Services," 13,000 "
2205,Houston Emergency Center,1500,Houston Emergency Center,1500020001,HEC-IT,520510,Mail/Delivery Services," 1,000 "
2205,Houston Emergency Center,1500,Houston Emergency Center,1500020001,HEC-IT,520520,Printing & Reproduction Services," 2,000 "
2205,Houston Emergency Center,1500,Houston Emergency Center,1500020001,HEC-IT,520765,Membership & Professional Fees," 2,500 "
2205,Houston Emergency Center,1500,Houston Emergency Center,1500020001,HEC-IT,520805,Education & Training," 20,000 "
2205,Houston Emergency Center,1500,Houston Emergency Center,1500020001,HEC-IT,520815,Tuition Reimbursement," 1,000 "
2205,Houston Emergency Center,1500,Houston Emergency Center,1500020001,HEC-IT,520905,Travel - Training Related," 10,000 "
2205,Houston Emergency Center,1500,Houston Emergency Center,1500020001,HEC-IT,520910,Travel - Non-Training Related," 5,000 "
2205,Houston Emergency Center,1500,Houston Emergency Center,1500020001,HEC-IT,521405,Building Maintenance Services," 40,000 "
2205,Houston Emergency Center,1500,Houston Emergency Center,1500020001,HEC-IT,521435,Water Services," 1,800 "
2205,Houston Emergency Center,1500,Houston Emergency Center,1500020001,HEC-IT,521505,Electricity," 7,200 "
2205,Houston Emergency Center,1500,Houston Emergency Center,1500020001,HEC-IT,521510,Natural Gas," 1,000 "
2205,Houston Emergency Center,1500,Houston Emergency Center,1500020001,HEC-IT,521605,Data Services," 250,000 "
2205,Houston Emergency Center,1500,Houston Emergency Center,1500020001,HEC-IT,521610,Voice Services," 36,000 "
2205,Houston Emergency Center,1500,Houston Emergency Center,1500020001,HEC-IT,521615,Radio Communications," 161,500 "
2205,Houston Emergency Center,1500,Houston Emergency Center,1500020001,HEC-IT,521715,Office Equipment Rental," 10,000 "
2205,Houston Emergency Center,1500,Houston Emergency Center,1500020001,HEC-IT,521730,Parking Space Rental," 1,000 "
