Fund,Fund Name,Dept,Department,Cost Center,CC Name,Account,Description, FY2013 Budget 
1000,General Fund,5500,City Council,5500010005,CNL - District E,520905,Travel - Training Related, 900 
1000,General Fund,5500,City Council,5500010005,CNL - District E,520910,Travel - Non-Training Related," 2,800 "
1000,General Fund,5500,City Council,5500010005,CNL - District E,521605,Data Services," 2,276 "
1000,General Fund,5500,City Council,5500010005,CNL - District E,521610,Voice Services," 3,839 "
1000,General Fund,5500,City Council,5500010005,CNL - District E,521620,Voice Equipment, 365 
1000,General Fund,5500,City Council,5500010005,CNL - District E,521625,Voice Labor, 268 
1000,General Fund,5500,City Council,5500010005,CNL - District E,521630,GIS Revolving Fund Services, 196 
1000,General Fund,5500,City Council,5500010005,CNL - District E,521715,Office Equipment Rental, 372 
1000,General Fund,5500,City Council,5500010005,CNL - District E,522722,KRONOS Service Chargeback, 197 
1000,General Fund,5500,City Council,5500010006,CNL - District F,500010,Salary Base Pay - Civilian," 255,389 "
1000,General Fund,5500,City Council,5500010006,CNL - District F,500110,Bilingual Pay - Civilian," 1,807 "
1000,General Fund,5500,City Council,5500010006,CNL - District F,501070,Pension - Civilian," 54,654 "
1000,General Fund,5500,City Council,5500010006,CNL - District F,501160,Vehicle Allowance - Civilian," 4,216 "
1000,General Fund,5500,City Council,5500010006,CNL - District F,502010,FICA - Civilian," 19,675 "
1000,General Fund,5500,City Council,5500010006,CNL - District F,503010,Health Ins-Act Civilian," 47,630 "
1000,General Fund,5500,City Council,5500010006,CNL - District F,503015,Basic Life Insurance - Active Civilian, 154 
1000,General Fund,5500,City Council,5500010006,CNL - District F,503060,Long Term Disability-Civilian, 340 
1000,General Fund,5500,City Council,5500010006,CNL - District F,503090,Workers Compensation-Civilian-Admin," 1,195 "
1000,General Fund,5500,City Council,5500010006,CNL - District F,511050,Paper & Printing Supplies, 200 
1000,General Fund,5500,City Council,5500010006,CNL - District F,511060,Postage, 100 
1000,General Fund,5500,City Council,5500010006,CNL - District F,511070,Miscellaneous Office Supplies ," 1,764 "
1000,General Fund,5500,City Council,5500010006,CNL - District F,511150,Miscellaneous Parts & Supplies, 500 
1000,General Fund,5500,City Council,5500010006,CNL - District F,520107,Computer Info/Contr, 500 
1000,General Fund,5500,City Council,5500010006,CNL - District F,520121,IT Application Svcs, 496 
1000,General Fund,5500,City Council,5500010006,CNL - District F,520515,Print Shop Services, 250 
1000,General Fund,5500,City Council,5500010006,CNL - District F,520520,Printing & Reproduction Services, 100 
1000,General Fund,5500,City Council,5500010006,CNL - District F,520910,Travel - Non-Training Related," 1,000 "
1000,General Fund,5500,City Council,5500010006,CNL - District F,521605,Data Services," 2,276 "
1000,General Fund,5500,City Council,5500010006,CNL - District F,521610,Voice Services," 3,359 "
1000,General Fund,5500,City Council,5500010006,CNL - District F,521620,Voice Equipment, 365 
1000,General Fund,5500,City Council,5500010006,CNL - District F,521625,Voice Labor, 268 
1000,General Fund,5500,City Council,5500010006,CNL - District F,521630,GIS Revolving Fund Services, 196 
1000,General Fund,5500,City Council,5500010006,CNL - District F,521715,Office Equipment Rental, 372 
1000,General Fund,5500,City Council,5500010006,CNL - District F,522722,KRONOS Service Chargeback, 197 
1000,General Fund,5500,City Council,5500010007,CNL - District G,500010,Salary Base Pay - Civilian," 260,661 "
1000,General Fund,5500,City Council,5500010007,CNL - District G,500030,Salary Part Time - Civilian," 25,317 "
1000,General Fund,5500,City Council,5500010007,CNL - District G,501070,Pension - Civilian," 55,782 "
1000,General Fund,5500,City Council,5500010007,CNL - District G,501160,Vehicle Allowance - Civilian," 4,216 "
1000,General Fund,5500,City Council,5500010007,CNL - District G,502010,FICA - Civilian," 21,878 "
1000,General Fund,5500,City Council,5500010007,CNL - District G,503010,Health Ins-Act Civilian," 15,535 "
1000,General Fund,5500,City Council,5500010007,CNL - District G,503015,Basic Life Insurance - Active Civilian, 156 
1000,General Fund,5500,City Council,5500010007,CNL - District G,503060,Long Term Disability-Civilian, 255 
1000,General Fund,5500,City Council,5500010007,CNL - District G,503090,Workers Compensation-Civilian-Admin," 1,151 "
1000,General Fund,5500,City Council,5500010007,CNL - District G,511050,Paper & Printing Supplies, 100 
1000,General Fund,5500,City Council,5500010007,CNL - District G,511060,Postage, 150 
1000,General Fund,5500,City Council,5500010007,CNL - District G,511070,Miscellaneous Office Supplies ," 2,690 "
1000,General Fund,5500,City Council,5500010007,CNL - District G,511150,Miscellaneous Parts & Supplies, 150 
1000,General Fund,5500,City Council,5500010007,CNL - District G,520107,Computer Info/Contr, 500 
1000,General Fund,5500,City Council,5500010007,CNL - District G,520121,IT Application Svcs, 446 
1000,General Fund,5500,City Council,5500010007,CNL - District G,520515,Print Shop Services, 500 
1000,General Fund,5500,City Council,5500010007,CNL - District G,520520,Printing & Reproduction Services, 300 
1000,General Fund,5500,City Council,5500010007,CNL - District G,520910,Travel - Non-Training Related," 1,000 "
1000,General Fund,5500,City Council,5500010007,CNL - District G,521605,Data Services," 2,049 "
1000,General Fund,5500,City Council,5500010007,CNL - District G,521610,Voice Services," 2,831 "
1000,General Fund,5500,City Council,5500010007,CNL - District G,521620,Voice Equipment, 329 
1000,General Fund,5500,City Council,5500010007,CNL - District G,521625,Voice Labor, 242 
1000,General Fund,5500,City Council,5500010007,CNL - District G,521630,GIS Revolving Fund Services, 196 
1000,General Fund,5500,City Council,5500010007,CNL - District G,521715,Office Equipment Rental, 372 
1000,General Fund,5500,City Council,5500010007,CNL - District G,522722,KRONOS Service Chargeback, 197 
1000,General Fund,5500,City Council,5500010008,CNL - District H,500010,Salary Base Pay - Civilian," 229,760 "
1000,General Fund,5500,City Council,5500010008,CNL - District H,500030,Salary Part Time - Civilian," 35,128 "
1000,General Fund,5500,City Council,5500010008,CNL - District H,500110,Bilingual Pay - Civilian," 1,807 "
1000,General Fund,5500,City Council,5500010008,CNL - District H,501070,Pension - Civilian," 49,169 "
1000,General Fund,5500,City Council,5500010008,CNL - District H,501160,Vehicle Allowance - Civilian," 4,216 "
1000,General Fund,5500,City Council,5500010008,CNL - District H,502010,FICA - Civilian," 20,401 "
1000,General Fund,5500,City Council,5500010008,CNL - District H,503010,Health Ins-Act Civilian," 40,761 "
1000,General Fund,5500,City Council,5500010008,CNL - District H,503015,Basic Life Insurance - Active Civilian, 157 
1000,General Fund,5500,City Council,5500010008,CNL - District H,503060,Long Term Disability-Civilian, 340 
1000,General Fund,5500,City Council,5500010008,CNL - District H,503090,Workers Compensation-Civilian-Admin," 1,422 "
1000,General Fund,5500,City Council,5500010008,CNL - District H,511050,Paper & Printing Supplies, 60 
1000,General Fund,5500,City Council,5500010008,CNL - District H,511055,Publications & Printed Materials, 300 
1000,General Fund,5500,City Council,5500010008,CNL - District H,511060,Postage, 300 
1000,General Fund,5500,City Council,5500010008,CNL - District H,511070,Miscellaneous Office Supplies , 868 
1000,General Fund,5500,City Council,5500010008,CNL - District H,520121,IT Application Svcs, 545 
1000,General Fund,5500,City Council,5500010008,CNL - District H,520520,Printing & Reproduction Services," 1,500 "
1000,General Fund,5500,City Council,5500010008,CNL - District H,520905,Travel - Training Related," 1,000 "
1000,General Fund,5500,City Council,5500010008,CNL - District H,520910,Travel - Non-Training Related, 938 
1000,General Fund,5500,City Council,5500010008,CNL - District H,521605,Data Services," 2,504 "
1000,General Fund,5500,City Council,5500010008,CNL - District H,521610,Voice Services," 4,365 "
1000,General Fund,5500,City Council,5500010008,CNL - District H,521620,Voice Equipment, 402 
1000,General Fund,5500,City Council,5500010008,CNL - District H,521625,Voice Labor, 295 
1000,General Fund,5500,City Council,5500010008,CNL - District H,521630,GIS Revolving Fund Services, 196 
1000,General Fund,5500,City Council,5500010008,CNL - District H,521715,Office Equipment Rental, 372 
1000,General Fund,5500,City Council,5500010008,CNL - District H,522722,KRONOS Service Chargeback, 197 
1000,General Fund,5500,City Council,5500010009,CNL - District I,500010,Salary Base Pay - Civilian," 250,926 "
1000,General Fund,5500,City Council,5500010009,CNL - District I,500030,Salary Part Time - Civilian," 21,926 "
1000,General Fund,5500,City Council,5500010009,CNL - District I,500110,Bilingual Pay - Civilian, 904 
1000,General Fund,5500,City Council,5500010009,CNL - District I,501070,Pension - Civilian," 53,699 "
1000,General Fund,5500,City Council,5500010009,CNL - District I,501160,Vehicle Allowance - Civilian," 4,216 "
1000,General Fund,5500,City Council,5500010009,CNL - District I,502010,FICA - Civilian," 20,943 "
1000,General Fund,5500,City Council,5500010009,CNL - District I,503010,Health Ins-Act Civilian," 30,300 "
1000,General Fund,5500,City Council,5500010009,CNL - District I,503015,Basic Life Insurance - Active Civilian, 151 
1000,General Fund,5500,City Council,5500010009,CNL - District I,503060,Long Term Disability-Civilian, 340 
1000,General Fund,5500,City Council,5500010009,CNL - District I,503090,Workers Compensation-Civilian-Admin," 1,422 "
1000,General Fund,5500,City Council,5500010009,CNL - District I,511050,Paper & Printing Supplies, 50 
1000,General Fund,5500,City Council,5500010009,CNL - District I,511060,Postage, 100 
1000,General Fund,5500,City Council,5500010009,CNL - District I,511070,Miscellaneous Office Supplies ," 2,105 "
1000,General Fund,5500,City Council,5500010009,CNL - District I,520107,Computer Info/Contr, 432 
1000,General Fund,5500,City Council,5500010009,CNL - District I,520121,IT Application Svcs, 496 
1000,General Fund,5500,City Council,5500010009,CNL - District I,520515,Print Shop Services, 980 
1000,General Fund,5500,City Council,5500010009,CNL - District I,520520,Printing & Reproduction Services, 500 
1000,General Fund,5500,City Council,5500010009,CNL - District I,521605,Data Services," 2,276 "
1000,General Fund,5500,City Council,5500010009,CNL - District I,521610,Voice Services," 3,839 "
1000,General Fund,5500,City Council,5500010009,CNL - District I,521620,Voice Equipment, 365 
1000,General Fund,5500,City Council,5500010009,CNL - District I,521625,Voice Labor, 268 
1000,General Fund,5500,City Council,5500010009,CNL - District I,521630,GIS Revolving Fund Services, 196 
1000,General Fund,5500,City Council,5500010009,CNL - District I,521715,Office Equipment Rental, 372 
1000,General Fund,5500,City Council,5500010009,CNL - District I,522722,KRONOS Service Chargeback, 197 
1000,General Fund,5500,City Council,5500010010,CNL - At Large Position 1,500010,Salary Base Pay - Civilian," 245,054 "
1000,General Fund,5500,City Council,5500010010,CNL - At Large Position 1,500030,Salary Part Time - Civilian," 29,232 "
1000,General Fund,5500,City Council,5500010010,CNL - At Large Position 1,501070,Pension - Civilian," 52,442 "
1000,General Fund,5500,City Council,5500010010,CNL - At Large Position 1,501160,Vehicle Allowance - Civilian," 4,216 "
1000,General Fund,5500,City Council,5500010010,CNL - At Large Position 1,502010,FICA - Civilian," 20,983 "
1000,General Fund,5500,City Council,5500010010,CNL - At Large Position 1,503010,Health Ins-Act Civilian," 31,800 "
1000,General Fund,5500,City Council,5500010010,CNL - At Large Position 1,503015,Basic Life Insurance - Active Civilian, 147 
1000,General Fund,5500,City Council,5500010010,CNL - At Large Position 1,503060,Long Term Disability-Civilian, 255 
1000,General Fund,5500,City Council,5500010010,CNL - At Large Position 1,503090,Workers Compensation-Civilian-Admin," 1,138 "
1000,General Fund,5500,City Council,5500010010,CNL - At Large Position 1,511050,Paper & Printing Supplies, 50 
1000,General Fund,5500,City Council,5500010010,CNL - At Large Position 1,511055,Publications & Printed Materials, 100 
1000,General Fund,5500,City Council,5500010010,CNL - At Large Position 1,511060,Postage, 100 
1000,General Fund,5500,City Council,5500010010,CNL - At Large Position 1,511070,Miscellaneous Office Supplies , 535 
1000,General Fund,5500,City Council,5500010010,CNL - At Large Position 1,520107,Computer Info/Contr," 1,200 "
1000,General Fund,5500,City Council,5500010010,CNL - At Large Position 1,520121,IT Application Svcs, 446 
1000,General Fund,5500,City Council,5500010010,CNL - At Large Position 1,520520,Printing & Reproduction Services, 500 
1000,General Fund,5500,City Council,5500010010,CNL - At Large Position 1,520910,Travel - Non-Training Related," 1,869 "
1000,General Fund,5500,City Council,5500010010,CNL - At Large Position 1,521605,Data Services," 2,049 "
1000,General Fund,5500,City Council,5500010010,CNL - At Large Position 1,521610,Voice Services," 3,551 "
1000,General Fund,5500,City Council,5500010010,CNL - At Large Position 1,521620,Voice Equipment, 329 
1000,General Fund,5500,City Council,5500010010,CNL - At Large Position 1,521625,Voice Labor, 242 
1000,General Fund,5500,City Council,5500010010,CNL - At Large Position 1,521630,GIS Revolving Fund Services, 196 
1000,General Fund,5500,City Council,5500010010,CNL - At Large Position 1,521715,Office Equipment Rental, 372 
1000,General Fund,5500,City Council,5500010010,CNL - At Large Position 1,522722,KRONOS Service Chargeback, 197 
1000,General Fund,5500,City Council,5500010011,CNL - At Large Position 2,500010,Salary Base Pay - Civilian," 268,074 "
1000,General Fund,5500,City Council,5500010011,CNL - At Large Position 2,500110,Bilingual Pay - Civilian, 904 
1000,General Fund,5500,City Council,5500010011,CNL - At Large Position 2,501070,Pension - Civilian," 57,369 "
1000,General Fund,5500,City Council,5500010011,CNL - At Large Position 2,501160,Vehicle Allowance - Civilian," 4,216 "
1000,General Fund,5500,City Council,5500010011,CNL - At Large Position 2,502010,FICA - Civilian," 20,578 "
1000,General Fund,5500,City Council,5500010011,CNL - At Large Position 2,503010,Health Ins-Act Civilian," 31,724 "
1000,General Fund,5500,City Council,5500010011,CNL - At Large Position 2,503015,Basic Life Insurance - Active Civilian, 160 
1000,General Fund,5500,City Council,5500010011,CNL - At Large Position 2,503060,Long Term Disability-Civilian, 340 
1000,General Fund,5500,City Council,5500010011,CNL - At Large Position 2,503090,Workers Compensation-Civilian-Admin," 1,195 "
1000,General Fund,5500,City Council,5500010011,CNL - At Large Position 2,511050,Paper & Printing Supplies, 75 
1000,General Fund,5500,City Council,5500010011,CNL - At Large Position 2,511055,Publications & Printed Materials, 100 
1000,General Fund,5500,City Council,5500010011,CNL - At Large Position 2,511060,Postage, 100 
1000,General Fund,5500,City Council,5500010011,CNL - At Large Position 2,511070,Miscellaneous Office Supplies , 100 
1000,General Fund,5500,City Council,5500010011,CNL - At Large Position 2,520121,IT Application Svcs, 446 
1000,General Fund,5500,City Council,5500010011,CNL - At Large Position 2,520515,Print Shop Services, 200 
1000,General Fund,5500,City Council,5500010011,CNL - At Large Position 2,520520,Printing & Reproduction Services, 200 
1000,General Fund,5500,City Council,5500010011,CNL - At Large Position 2,520905,Travel - Training Related," 2,000 "
1000,General Fund,5500,City Council,5500010011,CNL - At Large Position 2,520910,Travel - Non-Training Related," 2,286 "
1000,General Fund,5500,City Council,5500010011,CNL - At Large Position 2,521605,Data Services," 2,049 "
1000,General Fund,5500,City Council,5500010011,CNL - At Large Position 2,521610,Voice Services," 3,551 "
1000,General Fund,5500,City Council,5500010011,CNL - At Large Position 2,521620,Voice Equipment, 329 
1000,General Fund,5500,City Council,5500010011,CNL - At Large Position 2,521625,Voice Labor, 242 
1000,General Fund,5500,City Council,5500010011,CNL - At Large Position 2,521630,GIS Revolving Fund Services, 196 
1000,General Fund,5500,City Council,5500010011,CNL - At Large Position 2,521715,Office Equipment Rental, 372 
1000,General Fund,5500,City Council,5500010011,CNL - At Large Position 2,522722,KRONOS Service Chargeback, 197 
1000,General Fund,5500,City Council,5500010012,CNL - At Large Position 3,500010,Salary Base Pay - Civilian," 277,052 "
1000,General Fund,5500,City Council,5500010012,CNL - At Large Position 3,501070,Pension - Civilian," 59,289 "
1000,General Fund,5500,City Council,5500010012,CNL - At Large Position 3,501160,Vehicle Allowance - Civilian," 4,216 "
1000,General Fund,5500,City Council,5500010012,CNL - At Large Position 3,502010,FICA - Civilian," 21,195 "
1000,General Fund,5500,City Council,5500010012,CNL - At Large Position 3,503010,Health Ins-Act Civilian," 5,311 "
1000,General Fund,5500,City Council,5500010012,CNL - At Large Position 3,503015,Basic Life Insurance - Active Civilian, 166 
1000,General Fund,5500,City Council,5500010012,CNL - At Large Position 3,503060,Long Term Disability-Civilian, 340 
1000,General Fund,5500,City Council,5500010012,CNL - At Large Position 3,503090,Workers Compensation-Civilian-Admin," 1,195 "
1000,General Fund,5500,City Council,5500010012,CNL - At Large Position 3,511050,Paper & Printing Supplies, 91 
1000,General Fund,5500,City Council,5500010012,CNL - At Large Position 3,511060,Postage, 500 
1000,General Fund,5500,City Council,5500010012,CNL - At Large Position 3,511070,Miscellaneous Office Supplies ," 5,000 "
1000,General Fund,5500,City Council,5500010012,CNL - At Large Position 3,520121,IT Application Svcs, 496 
1000,General Fund,5500,City Council,5500010012,CNL - At Large Position 3,520515,Print Shop Services," 2,000 "
1000,General Fund,5500,City Council,5500010012,CNL - At Large Position 3,520520,Printing & Reproduction Services, 400 
1000,General Fund,5500,City Council,5500010012,CNL - At Large Position 3,520805,Education & Training," 6,000 "
1000,General Fund,5500,City Council,5500010012,CNL - At Large Position 3,520910,Travel - Non-Training Related," 6,000 "
1000,General Fund,5500,City Council,5500010012,CNL - At Large Position 3,521605,Data Services," 2,276 "
1000,General Fund,5500,City Council,5500010012,CNL - At Large Position 3,521610,Voice Services," 4,078 "
1000,General Fund,5500,City Council,5500010012,CNL - At Large Position 3,521620,Voice Equipment, 365 
1000,General Fund,5500,City Council,5500010012,CNL - At Large Position 3,521625,Voice Labor, 268 
1000,General Fund,5500,City Council,5500010012,CNL - At Large Position 3,521630,GIS Revolving Fund Services, 196 
1000,General Fund,5500,City Council,5500010012,CNL - At Large Position 3,521715,Office Equipment Rental, 372 
1000,General Fund,5500,City Council,5500010012,CNL - At Large Position 3,522722,KRONOS Service Chargeback, 197 
1000,General Fund,5500,City Council,5500010013,CNL - At Large Position 4,500010,Salary Base Pay - Civilian," 259,853 "
1000,General Fund,5500,City Council,5500010013,CNL - At Large Position 4,500030,Salary Part Time - Civilian," 7,836 "
1000,General Fund,5500,City Council,5500010013,CNL - At Large Position 4,500110,Bilingual Pay - Civilian, 904 
1000,General Fund,5500,City Council,5500010013,CNL - At Large Position 4,501070,Pension - Civilian," 55,608 "
1000,General Fund,5500,City Council,5500010013,CNL - At Large Position 4,501160,Vehicle Allowance - Civilian," 4,216 "
1000,General Fund,5500,City Council,5500010013,CNL - At Large Position 4,502010,FICA - Civilian," 20,547 "
1000,General Fund,5500,City Council,5500010013,CNL - At Large Position 4,503010,Health Ins-Act Civilian," 35,451 "
1000,General Fund,5500,City Council,5500010013,CNL - At Large Position 4,503015,Basic Life Insurance - Active Civilian, 155 
1000,General Fund,5500,City Council,5500010013,CNL - At Large Position 4,503060,Long Term Disability-Civilian, 340 
1000,General Fund,5500,City Council,5500010013,CNL - At Large Position 4,503090,Workers Compensation-Civilian-Admin," 1,260 "
1000,General Fund,5500,City Council,5500010013,CNL - At Large Position 4,511050,Paper & Printing Supplies, 100 
1000,General Fund,5500,City Council,5500010013,CNL - At Large Position 4,511055,Publications & Printed Materials, 300 
1000,General Fund,5500,City Council,5500010013,CNL - At Large Position 4,511060,Postage, 50 
1000,General Fund,5500,City Council,5500010013,CNL - At Large Position 4,511070,Miscellaneous Office Supplies , 934 
1000,General Fund,5500,City Council,5500010013,CNL - At Large Position 4,511150,Miscellaneous Parts & Supplies, 100 
1000,General Fund,5500,City Council,5500010013,CNL - At Large Position 4,520121,IT Application Svcs, 496 
1000,General Fund,5500,City Council,5500010013,CNL - At Large Position 4,520515,Print Shop Services," 1,000 "
1000,General Fund,5500,City Council,5500010013,CNL - At Large Position 4,520520,Printing & Reproduction Services, 300 
1000,General Fund,5500,City Council,5500010013,CNL - At Large Position 4,520805,Education & Training," 1,000 "
1000,General Fund,5500,City Council,5500010013,CNL - At Large Position 4,521605,Data Services," 2,276 "
1000,General Fund,5500,City Council,5500010013,CNL - At Large Position 4,521610,Voice Services," 2,879 "
1000,General Fund,5500,City Council,5500010013,CNL - At Large Position 4,521620,Voice Equipment, 365 
1000,General Fund,5500,City Council,5500010013,CNL - At Large Position 4,521625,Voice Labor, 268 
1000,General Fund,5500,City Council,5500010013,CNL - At Large Position 4,521630,GIS Revolving Fund Services, 196 
1000,General Fund,5500,City Council,5500010013,CNL - At Large Position 4,521715,Office Equipment Rental, 372 
1000,General Fund,5500,City Council,5500010013,CNL - At Large Position 4,522722,KRONOS Service Chargeback, 197 
1000,General Fund,5500,City Council,5500010014,CNL - At Large Position 5,500010,Salary Base Pay - Civilian," 218,954 "
1000,General Fund,5500,City Council,5500010014,CNL - At Large Position 5,500030,Salary Part Time - Civilian," 61,873 "
1000,General Fund,5500,City Council,5500010014,CNL - At Large Position 5,501070,Pension - Civilian," 46,856 "
1000,General Fund,5500,City Council,5500010014,CNL - At Large Position 5,501160,Vehicle Allowance - Civilian," 4,216 "
1000,General Fund,5500,City Council,5500010014,CNL - At Large Position 5,502010,FICA - Civilian," 21,485 "
1000,General Fund,5500,City Council,5500010014,CNL - At Large Position 5,503010,Health Ins-Act Civilian," 31,906 "
1000,General Fund,5500,City Council,5500010014,CNL - At Large Position 5,503015,Basic Life Insurance - Active Civilian, 132 
1000,General Fund,5500,City Council,5500010014,CNL - At Large Position 5,503060,Long Term Disability-Civilian, 255 
1000,General Fund,5500,City Council,5500010014,CNL - At Large Position 5,503090,Workers Compensation-Civilian-Admin," 1,346 "
1000,General Fund,5500,City Council,5500010014,CNL - At Large Position 5,511045,Computer Supplies, 500 
1000,General Fund,5500,City Council,5500010014,CNL - At Large Position 5,511050,Paper & Printing Supplies, 100 
1000,General Fund,5500,City Council,5500010014,CNL - At Large Position 5,511070,Miscellaneous Office Supplies , 500 
1000,General Fund,5500,City Council,5500010014,CNL - At Large Position 5,520121,IT Application Svcs, 496 
1000,General Fund,5500,City Council,5500010014,CNL - At Large Position 5,520520,Printing & Reproduction Services," 1,111 "
1000,General Fund,5500,City Council,5500010014,CNL - At Large Position 5,521605,Data Services," 2,276 "
1000,General Fund,5500,City Council,5500010014,CNL - At Large Position 5,521610,Voice Services," 3,599 "
1000,General Fund,5500,City Council,5500010014,CNL - At Large Position 5,521620,Voice Equipment, 365 
1000,General Fund,5500,City Council,5500010014,CNL - At Large Position 5,521625,Voice Labor, 268 
1000,General Fund,5500,City Council,5500010014,CNL - At Large Position 5,521630,GIS Revolving Fund Services, 196 
1000,General Fund,5500,City Council,5500010014,CNL - At Large Position 5,521715,Office Equipment Rental, 372 
1000,General Fund,5500,City Council,5500010014,CNL - At Large Position 5,522722,KRONOS Service Chargeback, 197 
1000,General Fund,5500,City Council,5500010017,CNL - District J,500010,Salary Base Pay - Civilian," 266,535 "
1000,General Fund,5500,City Council,5500010017,CNL - District J,501070,Pension - Civilian," 57,039 "
1000,General Fund,5500,City Council,5500010017,CNL - District J,501160,Vehicle Allowance - Civilian," 4,216 "
1000,General Fund,5500,City Council,5500010017,CNL - District J,502010,FICA - Civilian," 20,391 "
1000,General Fund,5500,City Council,5500010017,CNL - District J,503010,Health Ins-Act Civilian," 32,058 "
1000,General Fund,5500,City Council,5500010017,CNL - District J,503015,Basic Life Insurance - Active Civilian, 159 
1000,General Fund,5500,City Council,5500010017,CNL - District J,503060,Long Term Disability-Civilian, 425 
1000,General Fund,5500,City Council,5500010017,CNL - District J,503090,Workers Compensation-Civilian-Admin," 1,434 "
1000,General Fund,5500,City Council,5500010017,CNL - District J,511050,Paper & Printing Supplies, 50 
1000,General Fund,5500,City Council,5500010017,CNL - District J,511060,Postage, 150 
1000,General Fund,5500,City Council,5500010017,CNL - District J,511070,Miscellaneous Office Supplies ," 1,805 "
1000,General Fund,5500,City Council,5500010017,CNL - District J,520121,IT Application Svcs, 396 
1000,General Fund,5500,City Council,5500010017,CNL - District J,520515,Print Shop Services, 500 
1000,General Fund,5500,City Council,5500010017,CNL - District J,520520,Printing & Reproduction Services, 250 
1000,General Fund,5500,City Council,5500010017,CNL - District J,520905,Travel - Training Related," 2,000 "
1000,General Fund,5500,City Council,5500010017,CNL - District J,520910,Travel - Non-Training Related," 3,000 "
1000,General Fund,5500,City Council,5500010017,CNL - District J,521605,Data Services," 1,821 "
1000,General Fund,5500,City Council,5500010017,CNL - District J,521610,Voice Services," 3,502 "
1000,General Fund,5500,City Council,5500010017,CNL - District J,521620,Voice Equipment, 292 
1000,General Fund,5500,City Council,5500010017,CNL - District J,521625,Voice Labor, 215 
1000,General Fund,5500,City Council,5500010017,CNL - District J,521630,GIS Revolving Fund Services, 196 
1000,General Fund,5500,City Council,5500010017,CNL - District J,521715,Office Equipment Rental, 372 
1000,General Fund,5500,City Council,5500010017,CNL - District J,522722,KRONOS Service Chargeback, 197 
1000,General Fund,5500,City Council,5500010018,CNL - District K,500010,Salary Base Pay - Civilian," 257,372 "
1000,General Fund,5500,City Council,5500010018,CNL - District K,500030,Salary Part Time - Civilian," 20,045 "
1000,General Fund,5500,City Council,5500010018,CNL - District K,500110,Bilingual Pay - Civilian, 904 
1000,General Fund,5500,City Council,5500010018,CNL - District K,501070,Pension - Civilian," 55,077 "
1000,General Fund,5500,City Council,5500010018,CNL - District K,501160,Vehicle Allowance - Civilian," 4,216 "
1000,General Fund,5500,City Council,5500010018,CNL - District K,502010,FICA - Civilian," 21,291 "
1000,General Fund,5500,City Council,5500010018,CNL - District K,503010,Health Ins-Act Civilian," 10,524 "
1000,General Fund,5500,City Council,5500010018,CNL - District K,503015,Basic Life Insurance - Active Civilian, 153 
1000,General Fund,5500,City Council,5500010018,CNL - District K,503060,Long Term Disability-Civilian, 340 
1000,General Fund,5500,City Council,5500010018,CNL - District K,503090,Workers Compensation-Civilian-Admin," 1,351 "
1000,General Fund,5500,City Council,5500010018,CNL - District K,511045,Computer Supplies, 350 
1000,General Fund,5500,City Council,5500010018,CNL - District K,511050,Paper & Printing Supplies, 250 
1000,General Fund,5500,City Council,5500010018,CNL - District K,511055,Publications & Printed Materials, 200 
1000,General Fund,5500,City Council,5500010018,CNL - District K,511060,Postage, 200 
1000,General Fund,5500,City Council,5500010018,CNL - District K,511070,Miscellaneous Office Supplies ," 1,666 "
1000,General Fund,5500,City Council,5500010018,CNL - District K,520107,Computer Info/Contr," 1,000 "
1000,General Fund,5500,City Council,5500010018,CNL - District K,520121,IT Application Svcs, 446 
1000,General Fund,5500,City Council,5500010018,CNL - District K,520515,Print Shop Services, 500 
1000,General Fund,5500,City Council,5500010018,CNL - District K,520520,Printing & Reproduction Services, 250 
1000,General Fund,5500,City Council,5500010018,CNL - District K,520805,Education & Training," 4,572 "
1000,General Fund,5500,City Council,5500010018,CNL - District K,520905,Travel - Training Related," 4,800 "
1000,General Fund,5500,City Council,5500010018,CNL - District K,520910,Travel - Non-Training Related," 4,800 "
1000,General Fund,5500,City Council,5500010018,CNL - District K,521605,Data Services," 2,049 "
1000,General Fund,5500,City Council,5500010018,CNL - District K,521610,Voice Services," 3,311 "
1000,General Fund,5500,City Council,5500010018,CNL - District K,521620,Voice Equipment, 329 
1000,General Fund,5500,City Council,5500010018,CNL - District K,521625,Voice Labor, 242 
1000,General Fund,5500,City Council,5500010018,CNL - District K,521630,GIS Revolving Fund Services, 196 
1000,General Fund,5500,City Council,5500010018,CNL - District K,521715,Office Equipment Rental, 372 
1000,General Fund,5500,City Council,5500010018,CNL - District K,522722,KRONOS Service Chargeback, 197 
1000,General Fund,6000,City Controller,6000010001,CTR-Executive,500010,Salary Base Pay - Civilian," 614,769 "
1000,General Fund,6000,City Controller,6000010001,CTR-Executive,501070,Pension - Civilian," 131,560 "
1000,General Fund,6000,City Controller,6000010001,CTR-Executive,501160,Vehicle Allowance - Civilian," 4,200 "
1000,General Fund,6000,City Controller,6000010001,CTR-Executive,502010,FICA - Civilian," 44,480 "
1000,General Fund,6000,City Controller,6000010001,CTR-Executive,503010,Health Ins-Act Civilian," 35,273 "
1000,General Fund,6000,City Controller,6000010001,CTR-Executive,503015,Basic Life Insurance - Active Civilian, 366 
1000,General Fund,6000,City Controller,6000010001,CTR-Executive,503060,Long Term Disability-Civilian, 587 
1000,General Fund,6000,City Controller,6000010001,CTR-Executive,503090,Workers Compensation-Civilian-Admin," 1,649 "
